Index,Clue,Solution,Spaced_Solution,gemma_predicted
74022,Term for each moon day,period,period,assemblage
6396,British nurses agree about study in local area,beergarden,beer garden,assemblage
96579,"King, getting Queen fine dish, so avoided commotion",kerfuffle,kerfuffle,assemblage
71147,Female muse suspicious about artist in class-conscious system,feudalism,feudalism,assemblage
139118,"Make fewer pronouncements, being displaced",stateless,stateless,assemblage
52944,"On delivery of circular, be strict - tear it up!",obstetric,obstetric,assemblage
91726,Powerful politician before (say) Brown's time,prescott,prescott,assemblage
32595,Perform poem in that dreadful silence!,dotodeath,do to death,assemblage
26538,He makes a choice at the earliest hour,william,william,assemblage
45912,Good start with a little water for cooking,grill,grill,assemblage
16209,Dangerous flower goes to Tannenbaum,redflag,red flag,assemblage
38420,A bit of rigging works in the end,topsail,topsail,assemblage
28990,"Broadcast ""Pluto"" by itself",disperse,disperse,assemblage
17583,Sturdy or else broken,robust,robust,assemblage
110473,"Silly talk by a so-called ""Dubya"" makes one laugh",guffaw,guffaw,assemblage
112066,Revealing story of Swiss resistance?,telltale,telltale,assemblage
135777,"Sailor's cry, abandoning a boat",hoy,hoy,assemblage
61787,Prove to be more than striking song,outnumber,outnumber,assemblage
34,A man comes back a stranger,alien,alien,assemblage
126705,"Dismissed, then sure to be leaving",outbound,outbound,assemblage
70741,Monitoring leaves that don't start falling,eavesdropping,eavesdropping,assemblage
36717,"Ring animal back, alright?",okay,okay,assemblage
122998,"View love, left wing",pinion,pinion,assemblage
48620,Essex men,basildon,basildon,assemblage
51820,Don went down with a cry of pain,fellow,fellow,assemblage
108346,Conran's first interior design standard,criterion,criterion,assemblage
91275,Tongue was strained greeting a couple from Lithuania,swahili,swahili,assemblage
13637,Comprehensive kid gets a quid,total,total,assemblage
73950,Notorious actress and oddly bleary FBI agent,bergman,bergman,assemblage
135105,"Shaving, father receives phone call",paring,paring,assemblage
31522,Plant setter's getting for the time being,interim,interim,assemblage
105684,"Having rowdy sex is to live, basically",roughit,rough it,assemblage
140075,Rump of venison possibly festers,stagnates,stagnates,assemblage
40993,Marble article placed in front of entrance,agate,agate,assemblage
32576,"What could play music in particular key, hard stuff",althorn,althorn,assemblage
135914,Forsyte heroine puts off cutting out article for Iris,fleurdelys,fleur de lys,assemblage
9351,Runner defeated in close race,loser,loser,assemblage
79305,C-cacophonous cautionary condition,cloud,cloud,assemblage
140239,Swears at area transport,abuses,abuses,assemblage
28278,Set for scan and playback?,ready,ready,assemblage
121693,"Sound device in better film, after something corny?",eartrumpet,ear trumpet,assemblage
53063,Dress I put on about spring,origin,origin,assemblage
42501,"Artist, one writing plays for adults included",painter,painter,assemblage
100218,Order discovered in laboratory animal in feature which contains DNA,chromatin,chromatin,assemblage
138105,Sick in Australia (see hospital below),chunder,chunder,assemblage
87387,Many? Not so long and thanks for fish,manta,manta,assemblage
70965,Zoroastrian flower in opera,parsifal,parsifal,assemblage
67971,Male bodybuilder ostensibly starts to become a he-man,rambo,rambo,assemblage
25389,Clubs find out about a church blessing,clearance,clearance,assemblage
33075,Hot spot not initially available?,ingle,ingle,assemblage
2588,Mature Conservative entering State Department,agency,agency,assemblage
46256,"Turns away from little green man, hair standing on end",alienates,alienates,assemblage
21894,"Car with Spanish identification, say",estate,estate,assemblage
37922,Educational centre?,middleschool,middle school,assemblage
18939,Labourer's time with tanker,toiler,toiler,assemblage
91559,Knock and Cork possibly have kinship,rapport,rapport,assemblage
29919,Effective make-up in jar,potent,potent,assemblage
76343,Trees burning at military base,aldershot,aldershot,assemblage
134544,Current that's forced lower in blue rinse,downwash,downwash,assemblage
36390,"Travelling west, Slav spies Italian city",brescia,brescia,assemblage
2941,Making it go round Eastern monarch,eking,eking,assemblage
88002,Steep climbing rocket an IRA man secured,marinate,marinate,assemblage
9956,"Cocky's got his own cover, it seems",selfassured,self assured,assemblage
12647,"Flatten headless, evil-tempered dwarf",roll,roll,assemblage
47317,"Rigorous process, biting banker",acidtest,acidtest,assemblage
117300,After heaving coal the old man needs something stronger,alcopop,alcopop,assemblage
24515,"Almost declare, with runs at Oval briskly scored",allegro,allegro,assemblage
120859,Tories put out after Liberal leader waits around,loiters,loiters,assemblage
85575,Landowner's hidey-hole for game at Land's End,laird,laird,assemblage
107523,Drums of one sailor used in another's backing,tablas,tablas,assemblage
47483,"Covering for a wheel covering, so to speak",attire,attire,assemblage
29841,Vicar takes tongue back,reverse,reverse,assemblage
108331,Money? A little bit require for a little bit of food,breadcrumb,breadcrumb,assemblage
63068,Cricketer yearns to face spinner,longstop,long stop,assemblage
123344,"Period in China, both useful and unpleasant",handynasty,han dynasty,assemblage
124419,Star puts curse on a music industry award: Boatman's lost,hexagram,hexagram,assemblage
30287,Two bills I stuck on a tree,acacia,acacia,assemblage
105523,Record jazz session - end in deadlock!,logjam,logjam,assemblage
32226,Is youngster able to eat here?,canteen,canteen,assemblage
12960,"It's found in an old Balkan country, this fuel",anthracite,anthracite,assemblage
35637,Antique pearls provide easy money,oldrope,old rope,assemblage
8849,Stole hospital garb idiot sent round,tippet,tippet,assemblage
37176,Theologian no go at operatic work,iolanthe,iolanthe,assemblage
122254,Mad about daughter getting the sack over things never getting settled,baddebts,bad debts,assemblage
111389,Journalist capturing relative in colour drawing,penandink,pen and ink,assemblage
78710,Desperate character in Pentonville cut short by hanging,pendant,pendant,assemblage
28970,Slice of bread found on island - food that's attractively presented,bait,bait,assemblage
134078,Real loss of work at showroom,salesfloor,sales floor,assemblage
71401,Turn oven up at cathedral? I wouldn't bet on it,unlikely,unlikely,assemblage
140038,Bygone period about which monarch appears too keen,overeager,overeager,assemblage
85607,Cruise missing small film,coat,coat,assemblage
41627,Sign of island growth,capricorn,capricorn,assemblage
89810,Weep after a couple of cardinals drop off,snooze,snooze,assemblage
57101,Watch dances in which one has pupils,eyeballs,eyeballs,assemblage
88313,Model usually having points to teach class,trainset,train set,assemblage
106994,A foreign place found by woman and daughter not on schedule,unplanned,unplanned,assemblage
56942,"Front of member, back of back, front of member",forearm,forearm,assemblage
80619,Many stay around to provide support for member,armrest,armrest,assemblage
24167,Many pull out of Split,cleave,cleave,assemblage
37946,Right to have one released by Martian,lien,lien,assemblage
92399,Support given to good girl by the Mirror,pierglass,pier glass,assemblage
41416,Current head of English is new examiner,scrutineer,scrutineer,assemblage
65607,Clamp down on workforce,oppress,oppress,assemblage
55921,Vile manager oppressing masses half-heartedly,execrable,execrable,assemblage
19957,Lavish more on tramp? Not right,extravagant,extravagant,assemblage
88395,Have Grandpa tee off with the Old Man,agedparent,aged parent,assemblage
108181,"He won something sweet, far more than a can of coke!",charliebucket,charlie bucket,assemblage
123023,"Penny, dead dishy thing",plate,plate,assemblage
78690,"Get increase extremely tidily, which is crackers",batty,batty,assemblage
137518,"In Spain, boy's clad in girl's hemp",marijuana,marijuana,assemblage
95557,Circuit with a current in front helps one pick up?,hearingaid,hearing aid,assemblage
86536,Tory leader on board for English flower,trent,trent,assemblage
120367,In church a rebellious choirboy makes a bloomer,harebell,harebell,assemblage
91090,Tirade with nursemaid about to become purple,amaranth,amaranth,assemblage
129641,"Fish channel, deep sounds with this",bassvoice,bass voice,assemblage
106667,German paintings with the Queen reflected in an upper chamber,garret,garret,assemblage
6610,Loathe how much some directors get paid?,execrate,execrate,assemblage
134975,Small crocodile hunter alarmed,shook,shook,assemblage
22198,Continue to play in London,acton,acton,assemblage
121600,Endlessly continue holding tool in dish,kedgeree,kedgeree,assemblage
78975,Ralph got to marry the captain's daughter and torture a cabinet minister,rackstraw,rackstraw,assemblage
118518,Turns up a real oddity - it's uncanny,supernatural,supernatural,assemblage
140872,They said I must leave supply outside empty store now,thesedays,these days,assemblage
36459,Twist one taken out of circuit,wring,wring,assemblage
32015,New soldier having little money,recent,recent,assemblage
51152,Evangelist with detachment is halfhearted,lukewarm,lukewarm,assemblage
28473,Take in regulations set up at base,swallow,swallow,assemblage
127305,Son in Brittany collects English records,files,files,assemblage
80418,Mates - the type to engage in fiddles,consorts,consorts,assemblage
65349,Chicken's cry that hurt,yellow,yellow,assemblage
81202,Waterway is able to dock everything,canal,canal,assemblage
82366,Danger: people shot in court,menace,menace,assemblage
139081,Fancied fish - considered not having starter,ideated,ideated,assemblage
64437,"A man with name as negotiator or snooper, for example",agentnoun,agent noun,assemblage
102928,Exhibitor at the Walker Gallery?,pavementartist,pavement artist,assemblage
84969,Spanish and English troops heard cry by very large swimmer,spermwhale,sperm whale,assemblage
133457,Instigating new action executing the picking of plums?,reengaging,re engaging,assemblage
32025,Speculator may get the gold first,theorist,theorist,assemblage
92155,Retailer loses small ship,argo,argo,assemblage
54750,Ray's students rejected support,sunbeam,sunbeam,assemblage
51582,Gosh! Cosy place is visible from coastal road,corniche,corniche,assemblage
61458,Instrument for changing oil into French wine,violin,violin,assemblage
6865,Blush when attacked in beastly fashion,gored,gored,assemblage
130338,Ring posh school for one working on a farm?,discharrow,disc harrow,assemblage
59410,Frenchman about to find riches,lucre,lucre,assemblage
110552,Burn peeled off in layers with no end of heartache,scald,scald,assemblage
65051,Roast large mammal,ratel,ratel,assemblage
19373,Rifle worked with the bullet,ransack,ransack,assemblage
112577,Mum keeps the sound of bells: I go here to find when I'll hear them,machmeter,machmeter,assemblage
34127,Reversal for vessel after you reported last in fleet,uturn,u turn,assemblage
89735,Protect offspring of hound by taking son inside,babysit,babysit,assemblage
16584,Aim for a high place in the church,aspire,aspire,assemblage
32993,Baffle in France no longer,nonplus,nonplus,assemblage
94781,Was familiar with Kingsley's first novel,knew,knew,assemblage
