Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
21194,Grass performing well?,inform,inform,double definition,LAWNS,0
61280,Dishonest proclivity,bent,bent,double definition,VICE,0
10881,Partners who dance up in close formation,couples,couples,double definition,ENCODE,0
17240,In which pupil appears to flag,iris,iris,double definition,EYEL,0
102073,Work out cricket team's not old,suss,suss,double definition,TEAM,0
9656,Belief which may be taken up,tenet,tenet,double definition,TENET,1
110327,Revelations of secret trips,outings,outings,double definition,ITINER,0
2439,Fight possibly rigged,spar,spar,double definition,SETA,0
67914,Single swimmer's base,sole,sole,double definition,FINA,0
109614,"The way things stand, a strike's not new",asitis,as it is,double definition,ASIS,0
26759,General concession,grant,grant,double definition,ADMIT,0
56034,Bar snack?,chocolate,chocolate,double definition,PEANUTS,0
18828,Meet in a bar,abut,abut,double definition,DATE,0
121510,Cuts prize given to rugby players,medallions,medallions,double definition,SCISSORS,0
25422,It's right by the map,eastward,eastward,double definition,LEGEND,0
114838,Gathers crowds when speaking,hoards,hoards,double definition,ORATOR,0
79460,Production of Haydn's oratorio,creation,creation,double definition,CREATION,1
16252,Is he up to repairs?,tiler,tiler,double definition,MENDER,0
59047,Common former leader,heath,heath,double definition,EXCES,0
106486,Wine that's held up by guys getting tight,tent,tent,double definition,PORT,0
78502,Of course Nijinsky was one,racehorse,racehorse,double definition,DANCER,0
61315,Chain letters?,mail,mail,double definition,ABCD,0
79371,Breathe with difficulty and gag,wheeze,wheeze,double definition,CHOKES,0
79649,"Docks associated with locks, we hear",quays,quays,double definition,QUAYS,1
107834,Snooty head of a religious order,superior,superior,double definition,ABBESSS,0
76523,Member worried partner,mate,mate,double definition,SPAS,0
56688,Annoyed at being inconvenienced,putout,put out,double definition,PUT OUT,1
116153,"Small tots, primarily on wheels - in these?",strollers,strollers,double definition,PRAMCARS,0
44992,Wood that is abandoned somewhere in Africa,natal,natal,double definition,EBONY,0
49735,What sucker needs a politician?,straw,straw,double definition,VOTER,0
86013,See one and fancy double?,lookalike,lookalike,double definition,TWOTIMER,0
91827,"Travelled free to Oxford, say, and got married",hitchedup,hitched up,double definition,RIDE ANDTIE,0
26697,So much room for jogger?,elbow,elbow,double definition,SPACE,0
109169,Vocal tribute to Japanese camper van?,nessundorma,nessun dorma,double definition,ODD SONG,0
97307,Can I take a butcher's consideration?,letmesee,let me see,double definition,BUT I SEE,0
4244,Party? Try to have one,bash,bash,double definition,DOIT,0
18500,Serene spirit comes from this,still,still,double definition,CALMS,0
39179,Wooden tile dashed with pebbles?,shingle,shingle,double definition,DOMINOES,0
32662,They won't stand for their instruments being played,cellists,cellists,double definition,SEATBELTS,0
86568,Cut that ensured Macduff's survival,caesarean,caesarean,double definition,CAESURAS,0
31939,Seeming to act as representing another,appearing,appearing,double definition,DEPUTISING,0
64382,State nicknamed sooner rather than later: OK?,oklahoma,oklahoma,double definition,OKLAHOMA,1
60822,A name is called a name,monica,monica,double definition,MONICA,1
95333,Here visitors may check in for a social occasion,reception,reception,double definition,RECEPTION,1
127453,German philosopher's more cheerful,gayer,gayer,double definition,KANTER,0
64358,"Being in league, agreed to get rid of leader",allied,allied,double definition,ALLIED,1
73695,Boost announced for Alexander's father,philip,philip,double definition,BOOSTS,0
1309,"Translated ""plastered""",rendered,rendered,double definition,TIPPLED,0
38553,Despicable people on top,scum,scum,double definition,EVIL,0
32221,Restaurant cutlery,canteen,canteen,double definition,SILVER,0
61927,Exploit dwarf,stunt,stunt,double definition,USEUP,0
8368,Cloth goes with bathroom items,toiletries,toiletries,double definition,LINENSETS,0
52610,Endless hilarity over barber's offering,trim,trim,double definition,LAUG,0
41326,It may reveal hidden charges,minedetector,mine detector,double definition,PRICE LIST,0
20677,Trickery's insult to an audience,sleight,sleight,double definition,ABUSE,0
86583,Finish off incredible eastern story,tale,tale,double definition,ENDS,0
90867,Successful escape requires them to be clean,heels,heels,double definition,ALIB,0
82993,Lowers stock of the hoi polloi,herd,herd,double definition,DEMS,0
74487,He says he's a Muslim leader,imam,imam,double definition,IMAM,1
17832,Josh gets scared,windup,wind up,double definition,GETS,0
24196,Sound conductor of German songs,lieder,lieder,double definition,MAEST,0
69569,One of those sweet utterances of lovers in love,nothing,nothing,double definition,NOISES,0
23822,Where fallen gladiators bit the sand in ancient Rome?,arena,arena,double definition,ARENA,1
113656,Person taking money,nicker,nicker,double definition,TAKER,0
76473,Boatman's a knave!,jack,jack,double definition,ROER,0
119955,Sounds just so ill,sick,sick,double definition,SEEM,0
114633,Raise glasses for final drink,bottomsup,bottoms up,double definition,TOASTS,0
27513,One cuts a person who easily shifts positions,trimmer,trimmer,double definition,TURNER,0
75843,Nonconformist church raised cross - what's the point?,crux,crux,double definition,AIMS,0
100161,They are made to scale,ladders,ladders,double definition,MODELS,0
21430,"Like ""Gone with the Wind"" for the picture industry?",epic,epic,double definition,EPIC,1
2040,Make-up (whichever covers a cat),anatomy,anatomy,double definition,FELINE,0
42104,Burrow in soil,earth,earth,double definition,HOLES,0
87338,Fix sort of case that's curtailed,attach,attach,double definition,MENDS,0
16227,"Hot in seat, how hot it is!",phew,phew,double definition,TORA,0
81090,European noblemen depicted by American author,donmarquis,don marquis,double definition,EARL GREY,0
35005,Is one prepared to walk out for a wedding?,union,union,double definition,AISLE,0
16107,Money raised by word of mouth,bread,bread,double definition,ORAL,0
52130,It's our entitlement,name,name,double definition,DUES,0
85282,Reprimand means no further credit will be given,tickoff,tick off,double definition,NO GO,0
43607,With lines or the opposite?,inverse,inverse,double definition,ONLINE,0
34925,"It could contain jam, but is certainly not jammed",ajar,ajar,double definition,JARS,0
17749,Odd starting point for a hobby,trainspotting,trainspotting,double definition,PASTIMEBEGIN,0
1176,"After passing, notice cycle right away",obit,obit,double definition,NOTA,0
34982,"Say ""fling about' in Scandinavia",dance,dance,double definition,SLING,0
84589,Flight for flight?,fireescape,fire escape,double definition,BIRD FLU,0
106090,"I'm sort of top, but going up and down",yoyo,yo yo,double definition,NO ON,0
72676,Official voice of the cyclist?,spokesman,spokesman,double definition,SPOKESMAN,1
95226,Engineer to turn to Preminger,otto,otto,double definition,OTTO,1
89382,Supervised position of lumberjack?,oversaw,oversaw,double definition,LOGGING,0
129476,"Capes, which are exactly the same",carboncopies,carbon copies,double definition,CLONES CAPE,0
11124,Humiliating remark was repressive,putdown,put down,double definition,PUT DOWN,1
50571,Bar - don't spend!,save,save,double definition,SAVE,1
11122,Recorded snub,putdown,put down,double definition,TAP IN,0
70709,Short programme for the handicapped?,rehab,rehab,double definition,ABRID,0
80582,Part of Turkey's employed in fencing,wattle,wattle,double definition,LEGEND,0
29789,Birds can do it with their eyes shut,peep,peep,double definition,PECK,0
101937,Be clearly out when turning ball goes to fielder,breakcover,break cover,double definition,BE BOWLED,0
84484,Suckers for medical treatment,leeches,leeches,double definition,PATIENTS,0
135587,"Well, what might have me beatified?",mygoodness,my goodness,double definition,AS SAINT,0
19113,How much harvested? Give up!,yield,yield,double definition,YIELD,1
42405,I do without a bit of money,coin,coin,double definition,WEDS,0
1001,Drink to a virtuous character,toast,toast,double definition,TEETH,0
106268,Abandon royal dignity,abdicate,abdicate,double definition,DEROBE,0
24075,To be drunk neat?,tight,tight,double definition,STEW,0
65692,Sound punishment for murderer,cain,cain,double definition,SLAP,0
10942,Uproar in jail,stir,stir,double definition,RIOT,0
37791,Refuse assent in the end,object,object,double definition,DENIAL,0
30629,Parson's remedy,cure,cure,double definition,CURB,0
53545,Sort of figure that changes with time?,hourglass,hourglass,double definition,HOURGLASS,1
29009,Ugly duckling?,cygnet,cygnet,double definition,PLAIN,0
65899,It's put on by a better singer,treble,treble,double definition,TUNING,0
48116,Blanching stakes,paling,paling,double definition,BETTER,0
33925,Order pudding,applepie,apple pie,double definition,STEAK PIE,0
65357,Manoeuvres to win hard races,rushes,rushes,double definition,TACTICS,0
76634,Licence to overtake,pass,pass,double definition,PERM,0
115190,Discuss and OK travel arrangements,talkover,talk over,double definition,TALK OVER,1
132736,City investments?,sieges,sieges,double definition,STOCKS,0
97209,Very many are of minor importance,countless,countless,double definition,NUMEROUS,0
121527,Fractions of the highest order,eighths,eighths,double definition,SUBSETS,0
92520,Currency that might introduce a list,colon,colon,double definition,EUROS,0
34624,Footwear by which the Irish may be recognised,brogue,brogue,double definition,BROGUE,1
37975,Sounds like conversation has a twist,torque,torque,double definition,TALKS,0
1482,The advantage of retired gentlemen,edge,edge,double definition,EDGE,1
25668,"Like one with toes but no middle fingers, say",digits,digits,double definition,ODDLY,0
15906,Hard worker making veiled threat to PC?,trojan,trojan,double definition,BEAVER,0
1470,On which tense?,edge,edge,double definition,SEAT,0
4779,Thomas is example of one that needs no tender attachment,tankengine,tank engine,double definition,ST TOM,0
4079,Twice as fair,soso,so so,double definition,SO SO,1
130713,Tea and toast,drink,drink,double definition,BREAD,0
41821,Oil wheel,castor,castor,double definition,CAMSHAFT,0
15174,A positive sign,plus,plus,double definition,PLUS,1
26030,Murphy's digger,spud,spud,double definition,SPAD,0
15976,Close time?,night,night,double definition,LOCKS,0
48628,Like following like?,such,such,double definition,ALIK,0
63746,Something to hide under after final bombs can be blown up,inflatable,inflatable,double definition,UMBRELLA,0
29370,"Big build-up in New York, for example",skyscraper,skyscraper,double definition,SKYSCRAPER,1
5396,Contract office boss,stud,stud,double definition,GMAN,0
61403,A quiz night without a quiz? Hardly on the cards,bezique,bezique,double definition,RAFFLE,0
80851,Prince appears more wet?,rainier,rainier,double definition,RAINIER,1
106776,What cross-country runners do to a boy?,harry,harry,double definition,CHASE,0
69154,Brother to Uncle Remus,brer,brer,double definition,BRER,1
56778,OSCAR?,limo,limo,double definition,AWAR,0
124080,Second from last in race failing at the finish,closing,closing,double definition,NEARLY,0
98062,Bound to be recorded,taped,taped,double definition,ONTAPE,0
14998,The issue of offspring,grandson,grandson,double definition,PROGENY,0
105027,Nothing dissimilar to ...,notasausage,not a sausage,double definition,A BIT LIKE,0
81239,Left-wing alliance meeting in promenade,popularfront,popular front,double definition,LABOUR PARTY,0
110828,"Making out, being clever",discerning,discerning,double definition,DECIPHERING,0
24672,Unexpected cash found in boat,gravy,gravy,double definition,LUCKY,0
66420,Charge sheet?,pricelist,price list,double definition,BILL OF,0
49657,Ways of life further south,mores,mores,double definition,MODES,0
101786,Evergreen creeper,grasssnake,grass snake,double definition,IVY LEAGUE,0
133045,Appropriate Dickens character,pocket,pocket,double definition,OLIVER,0
99415,As vehicles should be when left on the road,righthanddrive,right hand drive,double definition,LOCKED UP,0
101417,A number of Germans practised deception,lied,lied,double definition,WEHR,0
16718,Who the author mentioned in disbelief?,dickens,dickens,double definition,WHOEVER,0
46644,"Come to pass, maybe, in Yorkshire",happen,happen,double definition,HAPPEN,1
78022,Pitch of the road,macadam,macadam,double definition,CAMBER,0
51379,Battle celebrated by Orange type,blenheim,blenheim,double definition,BOYNE WATER,0
108041,Extract item from box of ornaments?,clip,clip,double definition,BAUB,0
11735,Smell smoke,reek,reek,double definition,REEK,1
38853,Seaman in Cork not good member of crew,bosun,bosun,double definition,SAILOR,0
30969,"Imposed as a duty on the vicar, for example",incumbent,incumbent,double definition,LEVIEDON,0
107653,Accomplished boxers will be upset if they have to be,carriedout,carried out,double definition,SKILLED BOXERS,0
72079,Be very successful at campanology?,ringthebell,ring the bell,double definition,RING IN THE,0
121430,Possible message from holed ship?,sos,sos,double definition,SOS,1
95638,"Close, so raced up to a disturbance",narrow,narrow,double definition,NEARBY,0
78634,Annoyed at little green man's invitation?,cross,cross,double definition,ALIEN,0
17037,One is left without a souvenir,remainder,remainder,double definition,MEMENTO,0
79280,Cutter from the east,scimitar,scimitar,double definition,SCYTHE,0
10131,Farmed in a civilised way,cultivated,cultivated,double definition,AGRICULTURE,0
44675,Perhaps Palin's modern language,python,python,double definition,ENGLISH,0
18296,Don't hit a girl,miss,miss,double definition,SLAP,0
78364,Where trouble's expected to end in a fight,mill,mill,double definition,BARS,0
43665,Wrong colour suit to deliver coal?,blackdiamonds,black diamonds,double definition,BLACK SUIT,0
92180,That's Latin for you!,idest,id est,double definition,ID EST,1
88100,A good line in stock?,pedigree,pedigree,double definition,SHARES,0
55667,Given room but taken advantage of - that's not on,putup,put up,double definition,LET ON,0
125571,Is in danger of falling for accountants?,totters,totters,double definition,ATRISK,0
125222,Heavens above!,skies,skies,double definition,SKIES,1
100686,"Never, never, never fall for such a euphemism!",easyterms,easy terms,double definition,NEVER SAY DIE,0
90837,Reckoned it's deliberate,calculated,calculated,double definition,INTENTIONAL,0
11446,Crimean War settlement here,yalta,yalta,double definition,SEVAS,0
18107,"He will have marked cards, of course",tipster,tipster,double definition,CHEATER,0
141591,"Quiet and timid, like Mickey, Jerry or Stuart?",mousy,mousy,double definition,MICEY,0
6213,Sweet Manx language,maltese,maltese,double definition,MANXES,0
85769,French monarch's solution? Fighting not fleeing,louis,louis,double definition,LOUIS,1
141154,Raided by the police and broken,busted,busted,double definition,BURGLE,0
124190,Does song show elements of commendable quality?,goodness,goodness,double definition,MERCES,0
35277,Wood is often hard,knotty,knotty,double definition,TIMBER,0
41159,It brings a lump to one's throat,adamsapple,adams apple,double definition,ADAM'S APPLE,1
123418,"Decorate from top to bottom, or vice versa",repaper,repaper,double definition,ADORNS,0
133918,Acts that violate acts,crimes,crimes,double definition,CRIMES,1
15822,Better or worst?,outdo,outdo,double definition,BEST,0
74762,It may catch one in the act,safetynet,safety net,double definition,SPY GLASS,0
16889,I tape record criminally?,pirate,pirate,double definition,RECORD,0
9751,Don't take what's taken on departure,leave,leave,double definition,LEAVE,1
85829,Come to a party,wake,wake,double definition,ARRR,0
2417,Group's chiastic rhyme scheme,abba,abba,double definition,ABAB,0
45401,Fine man,eric,eric,double definition,MENS,0
116229,One of the ship's company has a possible cut limb,crewmember,crew member,double definition,CREW CUT,0
126867,Classic comprises great lines,saintleger,saint leger,double definition,GREAT LINES,0
2362,A pound of sultanas?,seraglio,seraglio,double definition,RAISINS,0
61181,Plan a porno picture?,blueprint,blueprint,double definition,BLUEPRINT,1
120919,Laugh at dummy,mock,mock,double definition,MOCK,1
56538,Strong drink,stout,stout,double definition,WHISKY,0
25543,Settle on a solution in the crossword,alight,alight,double definition,ANSWER,0
42130,Poles separated? There's clue in that!,antipodes,antipodes,double definition,POLARISE,0
7007,Beat nervous tension,stress,stress,double definition,UNWIND,0
26504,(rank outsider) The Undertaker,trier,trier,double definition,WREST,0
29690,Theatre of the obscenely rich,lyric,lyric,double definition,PLAYAS,0
118883,Quick drinks for horses?,snorters,snorters,double definition,NEIGHBORS,0
84722,"""Crossing a Line"" by a dramatist",traversal,traversal,double definition,PLAYWRIGHT,0
34615,Tongue of stout shoe,brogue,brogue,double definition,LACES,0
56742,Playing live together,inconcert,in concert,double definition,IN TAND,0
98695,They show frightening ability in their field,scarecrows,scarecrows,double definition,SCARECROWS,1
85512,Sound opening pace,gait,gait,double definition,ALOP,0
44543,This man may advertise food and old port,sandwich,sandwich,double definition,GENTLEMAN,0
92908,The man from whom Samuel imbibed wisdom,eli,eli,double definition,ELI,1
8943,Singular-looking giant?,cyclops,cyclops,double definition,OGREISH,0
18751,Poet's unworthy of town in South Wales,neath,neath,double definition,MONA,0
28043,Don''t grant a prayer or. . .,refusecollector,refuse collector,double definition,DENYING,0
68062,Limited cure,specific,specific,double definition,REMEDY,0
34310,A number work very hard,strain,strain,double definition,TOILS,0
121784,It was used to make links at Gretna Green,forge,forge,double definition,ANVIL,0
104327,Manage to exercise,run,run,double definition,TRY,0
60426,Where children are to be found between two and five?,creche,creche,double definition,ATREE,0
25756,It requires courage to have one - rather than love!,battle,battle,double definition,NERVE,0
53500,Underwear? We may well have seconds,boxers,boxers,double definition,BRIEFS,0
74610,Mishandled pistol went off,spoilt,spoilt,double definition,MISFIR,0
127900,"Pronounced as ""venson""? I haven't a clue!",noidea,no idea,double definition,NO CLUE,0
30890,"Spell ""trinket""",charm,charm,double definition,CHARM,1
979,Heartless head cook,chef,chef,double definition,CHEF,1
91923,One who jumps man with gun,starter,starter,double definition,ASSAIL,0
65631,Races when going to bed,ascot,ascot,double definition,SLEPT,0
15502,"""Bit of a Bloomer Arising"" (Lawrence Harris)",floret,floret,double definition,DHABI,0
35795,Target a friend of the family?,auntsally,aunt sally,double definition,AUNTIE,0
26743,Result of many taking risks,crash,crash,double definition,PERIL,0
65320,The strain of the French Revolution,marseillaise,marseillaise,double definition,TERRORREIGN,0
46656,Faked evidence of factory growth,plant,plant,double definition,PLANT,1
85219,Roman judgement days satisfied constituents,diesfasti,dies fasti,double definition,DIETAS,0
53089,A group often described as vicious,circle,circle,double definition,PACKS,0
62687,Piece of harness,bit,bit,double definition,YOK,0
110516,Pelt with dried berries,pepper,pepper,double definition,TANNED,0
57921,Favour partner for girl,grace,grace,double definition,OBIAS,0
13909,"Yes, truly an inspiration",yeah,yeah,double definition,AYES,0
100047,Fish appeared to be off,smelt,smelt,double definition,SMELL,0
20602,Initial typeset without reversion,stet,stet,double definition,FONT,0
107635,Proceed to do as the GP might do with a recent graduate,putintopractice,put into practice,double definition,GO ON TO SEE,0
593,Manage without an intermediary,direct,direct,double definition,DIRECT,1
21467,Perhaps the worst disease in living memory,alzheimers,alzheimers,double definition,ALZHEIMERS,1
14451,A close shave?,scrape,scrape,double definition,NEARBY,0
66303,Swim before one can walk,crawl,crawl,double definition,CRAWL,1
121051,Attended a glittering performance and was knocked out?,sawstars,saw stars,double definition,STAR STRUCK,0
82995,The masses listened to broadcast,herd,herd,double definition,AMAS,0
36215,"Have great respect for Paul, perhaps",revere,revere,double definition,REVERE,1
71802,"Lever needs push, we hear",pedal,pedal,double definition,BARON,0
51365,Stay true,staunch,staunch,double definition,ENDURE,0
111605,Keeps warm and quiet,muffles,muffles,double definition,SMOTHER,0
29624,It can be converted into a cupboard,cabinet,cabinet,double definition,WARDROBE,0
73712,Aggressive female banker,amazon,amazon,double definition,TIGRESS,0
78234,A hewer of wood and a drawer of water,turner,turner,double definition,SAWYER,0
38393,"In speech, commend one in the Upper Chamber",lord,lord,double definition,LORD,1
32048,Grain yield report,seed,seed,double definition,EARS,0
78877,Ancestral building - a royal house,lancaster,lancaster,double definition,PALACEAN,0
23617,Partition between pigs and birds,swallows,swallows,double definition,STYLISTS,0
48441,He saw himself as winning on the pools,narcissus,narcissus,double definition,NOBLEMAN,0
108682,"It could be folded once, or twice - it's ambiguous",doublemeaning,double meaning,double definition,TWOFOLD,0
