Index,Clue,Solution,Spaced_Solution,gemma_predicted,gpt_solved_answer
114633,Raise glasses for final drink,bottomsup,bottoms up,double definition,TOASTS,0
27513,One cuts a person who easily shifts positions,trimmer,trimmer,double definition,SWITCH,0
75843,Nonconformist church raised cross - what's the point?,crux,crux,double definition,NORTH,0
100161,They are made to scale,ladders,ladders,double definition,MOUNTAINS,0
21430,"Like ""Gone with the Wind"" for the picture industry?",epic,epic,double definition,EPIC,1
2040,Make-up (whichever covers a cat),anatomy,anatomy,double definition,FOUND,0
42104,Burrow in soil,earth,earth,double definition,TUNEL,0
87338,Fix sort of case that's curtailed,attach,attach,double definition,FIXED,0
16227,"Hot in seat, how hot it is!",phew,phew,double definition,WARM,0
81090,European noblemen depicted by American author,donmarquis,don marquis,double definition,NOBLE,0
35005,Is one prepared to walk out for a wedding?,union,union,double definition,BRIDE,0
16107,Money raised by word of mouth,bread,bread,double definition,MONEY,0
52130,It's our entitlement,name,name,double definition,OURS,0
85282,Reprimand means no further credit will be given,tickoff,tick off,double definition,STOP,0
43607,With lines or the opposite?,inverse,inverse,double definition,PARALLEL,0
34925,"It could contain jam, but is certainly not jammed",ajar,ajar,double definition,POT,0
17749,Odd starting point for a hobby,trainspotting,trainspotting,double definition,HOBBYHORSE,0
1176,"After passing, notice cycle right away",obit,obit,double definition,CYCLE,0
34982,"Say ""fling about' in Scandinavia",dance,dance,double definition,THROW,0
84589,Flight for flight?,fireescape,fire escape,double definition,AIRLINE,0
106090,"I'm sort of top, but going up and down",yoyo,yo yo,double definition,UPON,0
72676,Official voice of the cyclist?,spokesman,spokesman,double definition,OFFICIAL,0
95226,Engineer to turn to Preminger,otto,otto,double definition,ATOM,0
89382,Supervised position of lumberjack?,oversaw,oversaw,double definition,OVERSEE,0
129476,"Capes, which are exactly the same",carboncopies,carbon copies,double definition,TWINPEAKS,0
11124,Humiliating remark was repressive,putdown,put down,double definition,BAD JOKE,0
50571,Bar - don't spend!,save,save,double definition,BAR,0
11122,Recorded snub,putdown,put down,double definition,CUT BACK,0
70709,Short programme for the handicapped?,rehab,rehab,double definition,SHORT,0
80582,Part of Turkey's employed in fencing,wattle,wattle,double definition,SWORD,0
29789,Birds can do it with their eyes shut,peep,peep,double definition,READ,0
101937,Be clearly out when turning ball goes to fielder,breakcover,break cover,double definition,RUN OUT,0
84484,Suckers for medical treatment,leeches,leeches,double definition,LEECHES,1
135587,"Well, what might have me beatified?",mygoodness,my goodness,double definition,LIFE STORY,0
19113,How much harvested? Give up!,yield,yield,double definition,AMOUNT,0
42405,I do without a bit of money,coin,coin,double definition,IDLE,0
1001,Drink to a virtuous character,toast,toast,double definition,TEA,0
106268,Abandon royal dignity,abdicate,abdicate,double definition,ABANDON,0
24075,To be drunk neat?,tight,tight,double definition,NEAT,0
65692,Sound punishment for murderer,cain,cain,double definition,LIFE,0
10942,Uproar in jail,stir,stir,double definition,RIOT,0
37791,Refuse assent in the end,object,object,double definition,DENY,0
30629,Parson's remedy,cure,cure,double definition,CURE,1
53545,Sort of figure that changes with time?,hourglass,hourglass,double definition,HOURGLASS,1
29009,Ugly duckling?,cygnet,cygnet,double definition,SWAN,0
65899,It's put on by a better singer,treble,treble,double definition,CLOTH,0
48116,Blanching stakes,paling,paling,double definition,BLANCH,0
33925,Order pudding,applepie,apple pie,double definition,ORDER,0
65357,Manoeuvres to win hard races,rushes,rushes,double definition,WINS,0
76634,Licence to overtake,pass,pass,double definition,LICS,0
115190,Discuss and OK travel arrangements,talkover,talk over,double definition,PLAN,0
132736,City investments?,sieges,sieges,double definition,CITIES,0
97209,Very many are of minor importance,countless,countless,double definition,NUMEROS,0
121527,Fractions of the highest order,eighths,eighths,double definition,FRACTIONS,0
92520,Currency that might introduce a list,colon,colon,double definition,CENTS,0
34624,Footwear by which the Irish may be recognised,brogue,brogue,double definition,SHOES,0
37975,Sounds like conversation has a twist,torque,torque,double definition,TWIST,0
1482,The advantage of retired gentlemen,edge,edge,double definition,EDGE,1
25668,"Like one with toes but no middle fingers, say",digits,digits,double definition,LIMBS,0
15906,Hard worker making veiled threat to PC?,trojan,trojan,double definition,WORKS,0
1470,On which tense?,edge,edge,double definition,TIME,0
4779,Thomas is example of one that needs no tender attachment,tankengine,tank engine,double definition,COLD HEART,0
4079,Twice as fair,soso,so so,double definition,SO,0
130713,Tea and toast,drink,drink,double definition,TEA,0
41821,Oil wheel,castor,castor,double definition,OILED,0
15174,A positive sign,plus,plus,double definition,PLUS,1
26030,Murphy's digger,spud,spud,double definition,BULL,0
15976,Close time?,night,night,double definition,CLOSE,0
48628,Like following like?,such,such,double definition,LIKE,0
63746,Something to hide under after final bombs can be blown up,inflatable,inflatable,double definition,BOMB SHELTER,0
29370,"Big build-up in New York, for example",skyscraper,skyscraper,double definition,SKYSCRAPER,1
5396,Contract office boss,stud,stud,double definition,BOSS,0
61403,A quiz night without a quiz? Hardly on the cards,bezique,bezique,double definition,GAMBLE,0
80851,Prince appears more wet?,rainier,rainier,double definition,PRINCE,0
106776,What cross-country runners do to a boy?,harry,harry,double definition,CROSS,0
69154,Brother to Uncle Remus,brer,brer,double definition,BRER,1
56778,OSCAR?,limo,limo,double definition,AWARD,0
124080,Second from last in race failing at the finish,closing,closing,double definition,SECOND,0
98062,Bound to be recorded,taped,taped,double definition,BOUND,0
14998,The issue of offspring,grandson,grandson,double definition,ISSUE,0
105027,Nothing dissimilar to ...,notasausage,not a sausage,double definition,NOTHING,0
81239,Left-wing alliance meeting in promenade,popularfront,popular front,double definition,LEFTIST,0
110828,"Making out, being clever",discerning,discerning,double definition,UNDERSTAND,0
24672,Unexpected cash found in boat,gravy,gravy,double definition,FOUND,0
66420,Charge sheet?,pricelist,price list,double definition,CHARGE,0
49657,Ways of life further south,mores,mores,double definition,LIFEST,0
101786,Evergreen creeper,grasssnake,grass snake,double definition,WILD VINE,0
133045,Appropriate Dickens character,pocket,pocket,double definition,FAGIN,0
99415,As vehicles should be when left on the road,righthanddrive,right hand drive,double definition,PARKED CARS,0
101417,A number of Germans practised deception,lied,lied,double definition,LIES,0
16718,Who the author mentioned in disbelief?,dickens,dickens,double definition,HESSE,0
46644,"Come to pass, maybe, in Yorkshire",happen,happen,double definition,HAPPEN,1
78022,Pitch of the road,macadam,macadam,double definition,CAMBER,0
51379,Battle celebrated by Orange type,blenheim,blenheim,double definition,BOYNE,0
108041,Extract item from box of ornaments?,clip,clip,double definition,CAME,0
11735,Smell smoke,reek,reek,double definition,CUES,0
38853,Seaman in Cork not good member of crew,bosun,bosun,double definition,RATTEY,0
30969,"Imposed as a duty on the vicar, for example",incumbent,incumbent,double definition,ENJOINED,0
107653,Accomplished boxers will be upset if they have to be,carriedout,carried out,double definition,BOXING,0
72079,Be very successful at campanology?,ringthebell,ring the bell,double definition,RINGING,0
121430,Possible message from holed ship?,sos,sos,double definition,SOS,1
95638,"Close, so raced up to a disturbance",narrow,narrow,double definition,CLOSED,0
78634,Annoyed at little green man's invitation?,cross,cross,double definition,IRKED,0
17037,One is left without a souvenir,remainder,remainder,double definition,REMEMBER,0
79280,Cutter from the east,scimitar,scimitar,double definition,CUTTER,0
10131,Farmed in a civilised way,cultivated,cultivated,double definition,FARMED,0
44675,Perhaps Palin's modern language,python,python,double definition,ITALIAN,0
18296,Don't hit a girl,miss,miss,double definition,SPAR,0
78364,Where trouble's expected to end in a fight,mill,mill,double definition,BOUT,0
43665,Wrong colour suit to deliver coal?,blackdiamonds,black diamonds,double definition,BLACK COAL,0
92180,That's Latin for you!,idest,id est,double definition,IT IS,0
88100,A good line in stock?,pedigree,pedigree,double definition,CARTEL,0
55667,Given room but taken advantage of - that's not on,putup,put up,double definition,OUT OF,0
125571,Is in danger of falling for accountants?,totters,totters,double definition,AUDITORS,0
125222,Heavens above!,skies,skies,double definition,HEAVEN,0
100686,"Never, never, never fall for such a euphemism!",easyterms,easy terms,double definition,FOUR LETTERS,0
90837,Reckoned it's deliberate,calculated,calculated,double definition,CALCULATED,1
11446,Crimean War settlement here,yalta,yalta,double definition,SEBASTOPOL,0
18107,"He will have marked cards, of course",tipster,tipster,double definition,CARDSHARK,0
141591,"Quiet and timid, like Mickey, Jerry or Stuart?",mousy,mousy,double definition,MICEY,0
6213,Sweet Manx language,maltese,maltese,double definition,CANDYMAN,0
85769,French monarch's solution? Fighting not fleeing,louis,louis,double definition,REINE,0
141154,Raided by the police and broken,busted,busted,double definition,RAIDED,0
124190,Does song show elements of commendable quality?,goodness,goodness,double definition,COMMENDABLE,0
35277,Wood is often hard,knotty,knotty,double definition,TIMBER,0
41159,It brings a lump to one's throat,adamsapple,adams apple,double definition,SORE THROAT,0
123418,"Decorate from top to bottom, or vice versa",repaper,repaper,double definition,ADORNED,0
133918,Acts that violate acts,crimes,crimes,double definition,BREACH,0
15822,Better or worst?,outdo,outdo,double definition,BETTER,0
74762,It may catch one in the act,safetynet,safety net,double definition,CATCHER,0
16889,I tape record criminally?,pirate,pirate,double definition,TAPED,0
9751,Don't take what's taken on departure,leave,leave,double definition,LEAVE,1
85829,Come to a party,wake,wake,double definition,COME,0
2417,Group's chiastic rhyme scheme,abba,abba,double definition,ODES,0
45401,Fine man,eric,eric,double definition,FINE,0
116229,One of the ship's company has a possible cut limb,crewmember,crew member,double definition,MATEY CUT,0
126867,Classic comprises great lines,saintleger,saint leger,double definition,GREAT EXPECTATIONS,0
2362,A pound of sultanas?,seraglio,seraglio,double definition,SULTANAS,0
61181,Plan a porno picture?,blueprint,blueprint,double definition,PLANETARY,0
120919,Laugh at dummy,mock,mock,double definition,CACKLE,0
56538,Strong drink,stout,stout,double definition,BRANDY,0
25543,Settle on a solution in the crossword,alight,alight,double definition,RESOLVE,0
42130,Poles separated? There's clue in that!,antipodes,antipodes,double definition,CLUELESS,0
7007,Beat nervous tension,stress,stress,double definition,BEATEN,0
26504,(rank outsider) The Undertaker,trier,trier,double definition,TAKER,0
29690,Theatre of the obscenely rich,lyric,lyric,double definition,THEATRE,0
118883,Quick drinks for horses?,snorters,snorters,double definition,SIPSQUAD,0
84722,"""Crossing a Line"" by a dramatist",traversal,traversal,double definition,SHAKESPEARE,0
34615,Tongue of stout shoe,brogue,brogue,double definition,LANGUE,0
56742,Playing live together,inconcert,in concert,double definition,DUO PLAY,0
98695,They show frightening ability in their field,scarecrows,scarecrows,double definition,SPECIALISTS,0
85512,Sound opening pace,gait,gait,double definition,OPEN,0
44543,This man may advertise food and old port,sandwich,sandwich,double definition,GASTRONOM,0
92908,The man from whom Samuel imbibed wisdom,eli,eli,double definition,SAM,0
8943,Singular-looking giant?,cyclops,cyclops,double definition,UNIQUE,0
18751,Poet's unworthy of town in South Wales,neath,neath,double definition,CARDIFF,0
28043,Don''t grant a prayer or. . .,refusecollector,refuse collector,double definition,DENYING,0
68062,Limited cure,specific,specific,double definition,LIMITED,0
34310,A number work very hard,strain,strain,double definition,NUMBER,0
121784,It was used to make links at Gretna Green,forge,forge,double definition,TARTS,0
104327,Manage to exercise,run,run,double definition,RUN,1
60426,Where children are to be found between two and five?,creche,creche,double definition,SCHOOL,0
25756,It requires courage to have one - rather than love!,battle,battle,double definition,NERVE,0
53500,Underwear? We may well have seconds,boxers,boxers,double definition,BRIEFS,0
74610,Mishandled pistol went off,spoilt,spoilt,double definition,PISTOL,0
127900,"Pronounced as ""venson""? I haven't a clue!",noidea,no idea,double definition,NO IDEA,1
30890,"Spell ""trinket""",charm,charm,double definition,TOKEN,0
979,Heartless head cook,chef,chef,double definition,CHEF,1
91923,One who jumps man with gun,starter,starter,double definition,JUMPER,0
65631,Races when going to bed,ascot,ascot,double definition,NIGHT,0
15502,"""Bit of a Bloomer Arising"" (Lawrence Harris)",floret,floret,double definition,BLOOM,0
35795,Target a friend of the family?,auntsally,aunt sally,double definition,TARGET,0
26743,Result of many taking risks,crash,crash,double definition,GAINS,0
65320,The strain of the French Revolution,marseillaise,marseillaise,double definition,TENSION,0
46656,Faked evidence of factory growth,plant,plant,double definition,FAKE,0
85219,Roman judgement days satisfied constituents,diesfasti,dies fasti,double definition,CIVIC,0
53089,A group often described as vicious,circle,circle,double definition,PACKS,0
62687,Piece of harness,bit,bit,double definition,BIT,1
110516,Pelt with dried berries,pepper,pepper,double definition,BASHED,0
57921,Favour partner for girl,grace,grace,double definition,GRANT,0
13909,"Yes, truly an inspiration",yeah,yeah,double definition,ICON,0
100047,Fish appeared to be off,smelt,smelt,double definition,SHRIM,0
20602,Initial typeset without reversion,stet,stet,double definition,FONT,0
107635,Proceed to do as the GP might do with a recent graduate,putintopractice,put into practice,double definition,GOING ON,0
593,Manage without an intermediary,direct,direct,double definition,MANAGE,0
21467,Perhaps the worst disease in living memory,alzheimers,alzheimers,double definition,CATASTROPH,0
14451,A close shave?,scrape,scrape,double definition,CLOSES,0
66303,Swim before one can walk,crawl,crawl,double definition,SWIM,0
121051,Attended a glittering performance and was knocked out?,sawstars,saw stars,double definition,GOT UP,0
82995,The masses listened to broadcast,herd,herd,double definition,HEED,0
36215,"Have great respect for Paul, perhaps",revere,revere,double definition,HONOUR,0
71802,"Lever needs push, we hear",pedal,pedal,double definition,LEVER,0
51365,Stay true,staunch,staunch,double definition,STAY TRUE,0
111605,Keeps warm and quiet,muffles,muffles,double definition,KEEPS WARM,0
29624,It can be converted into a cupboard,cabinet,cabinet,double definition,CUPBOARD,0
73712,Aggressive female banker,amazon,amazon,double definition,BANKER,0
78234,A hewer of wood and a drawer of water,turner,turner,double definition,LOGGER,0
38393,"In speech, commend one in the Upper Chamber",lord,lord,double definition,LORD,1
32048,Grain yield report,seed,seed,double definition,CROP,0
78877,Ancestral building - a royal house,lancaster,lancaster,double definition,ANCESTRAL,0
23617,Partition between pigs and birds,swallows,swallows,double definition,DIVIDER,0
48441,He saw himself as winning on the pools,narcissus,narcissus,double definition,VISIONARY,0
108682,"It could be folded once, or twice - it's ambiguous",doublemeaning,double meaning,double definition,PAPER TRAIL,0
