Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
141399,South-east Asian fellow's upset young Arab?,foal,foal,anagram,BOYS,0
42097,Terminal heart trouble,earth,earth,anagram,LASTS,0
121507,Drama student may be fast to embrace translated Greats,stagestruck,stage struck,anagram,CLASSICS,0
108234,A bird could be harmful if headless,fulmar,fulmar,anagram,IBISES,0
821,"Unfortunately, dieter's eaten last of gateau, it's learned",erudite,erudite,anagram,SADNESS,0
43990,"Dancing girl lay behind house, the object of desire",holygrail,holy grail,anagram,ODALIS,0
25838,First set off Bob to list Answer's Blowin' In The Wind,oboist,oboist,anagram,BOBDOG,0
61995,Dame Edna's initial career as terrible mother,medea,medea,anagram,EDNAH,0
104834,"In need of a life, you seize broadcast of old Jewish party",sadducees,sadducees,anagram,BARMITZ,0
23817,Oscar set puzzle for philosopher,socrates,socrates,anagram,PLATOES,0
95416,Sceptic acting so badly,agnostic,agnostic,anagram,ACTORIC,0
26094,Resentful god overthrown,sore,sore,anagram,SATN,0
112102,Shaken Queen restrains one of the horses,equine,equine,anagram,MAREDS,0
71575,Pasta recipe created for tyrant,satrap,satrap,anagram,FETTUC,0
111209,"At first, Megan upset Harry, throwing away a gift of perfume",myrrh,myrrh,anagram,MUGGA,0
90226,"Exhibition of Spode's ""Troy"" ersatz vessels",destroyers,destroyers,anagram,CHINAFAKE,0
91188,"A blues composition, fit for purpose",usable,usable,anagram,ADIEUS,0
46833,Let care be arranged for tragic female,electra,electra,anagram,ALLOCO,0
5843,Make a pot worth ordering,throw,throw,anagram,EARNS,0
11387,Confuse leader moving tool,adze,adze,anagram,MIXE,0
59206,Weak thing - buck up!,reed,reed,anagram,LIMPY,0
115555,"Pasture ultimately silent, as ground needed",essential,essential,anagram,MEADOWS,0
116608,Pushy parent ultimately spreading disease,typhus,typhus,anagram,NAGGING,0
52765,Time ran out for muezzin supporter,minaret,minaret,anagram,MINARE,0
2107,Children go back to front on slide,skid,skid,anagram,KIDS,0
3095,Welsh go dancing the cancan?,legshow,leg show,anagram,THE MEN,0
137079,"One who offers praise, waving team's icon",encomiast,encomiast,anagram,CHEERLEADER,0
91790,"Fruit has gone off - lemon, too",ogenmelon,ogen melon,anagram,GONE BAD,0
85179,Silly clue I had for geometry master,euclid,euclid,anagram,MATHEM,0
4663,Rent hall in order to mesmerise people,enthrall,enthrall,anagram,ENTHRALL,1
75601,Flora Dean arranged a dance,farandole,farandole,anagram,FLORADANCE,0
107335,Dramatist has entree cooked with a tiny slice of chervil,terence,terence,anagram,PLAYWRIGHT,0
75295,Book adapted for millionth serial,thesilmarillion,the silmarillion,anagram,WAR AND PEACE,0
95786,Rub Pat the wrong way? That's sudden!,abrupt,abrupt,anagram,IRKPAT,0
42163,Chop up dates and finally enjoy being regular,steady,steady,anagram,TRIMLY,0
107135,A regiment prepared to shoot,germinate,germinate,anagram,ARMEDFORCES,0
73763,Quiet sort of arboreal animal,polarbear,polar bear,anagram,SLOTHS,0
88457,"Doctor is apt, going round part of hospital, to see them?",patients,patients,anagram,PATIENT,0
6748,Status of small container set out,caste,caste,anagram,STATE,0
103030,Car and lorry close after crash,rollsroyce,rolls royce,anagram,NEAR MISS,0
57288,Writhe on crumbling doorstep,threshold,threshold,anagram,SQUIRMED,0
11699,MP teased about mad rush,stampede,stampede,anagram,HARANGUE,0
37457,"Change for a quid at the ""Flag"" from drinks",daiquiris,daiquiris,anagram,SWAPBAR,0
4643,Head of oldest and most outlandish prehistoric beast,mastodon,mastodon,anagram,MONSTER,0
100484,Nags drunken tinker for no good reason,needlessly,needlessly,anagram,HARRASSER,0
138072,English run grim economy badly: things'll get ugly!,nomoremrniceguy,no more mr nice guy,anagram,IT GETS WORSE,0
