Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
91059,Fortune presently in besieged city,lucknow,lucknow,assemblage,PORTION,0
21064,"Tucked in to fish, partly dressed",coated,coated,assemblage,SCANTY,0
71370,Entertaining party a communist thought the world of,adored,adored,assemblage,ADORED,1
25371,Traditional nunnery by holy island lake,conventional,conventional,assemblage,CONVENTIONAL,1
28348,In the morning wild boar is heavenly food,ambrosia,ambrosia,assemblage,AMBROSIA,1
29524,Eager to change fellows thought at first to be in accord,agreement,agreement,assemblage,AGREEMENT,1
97194,Faith leader shot close to synagogue,pope,pope,assemblage,POPE,1
42907,"Say, what could be missing after punch in the mouth? A drink!",aperitif,aperitif,assemblage,COCKTAIL,0
52187,A number swindled - that's dishonest,crooked,crooked,assemblage,CORRUPT,0
102172,Permit for sale of spirits and ale,poeticlicence,poetic licence,assemblage,LIQUOR LICENSE,0
122511,"Part of play, playwright clutching opening to act - he covers the background in theatre",scenepainter,scene painter,assemblage,SCENE PAINTER,1
101621,Sauna without a massage causing overheating,sunstroke,sunstroke,assemblage,SUNSTROKE,1
12533,Stagger time with swimmer,totter,totter,assemblage,TOTTER,1
71530,Difficult defendant finally up for it,thorny,thorny,assemblage,STRICT,0
95005,The inclusion of three identical points produces a titter,teehee,tee hee,assemblage,TEEHEE,1
115645,Sparkling drink gets fragrance after a little work,opalescent,opalescent,assemblage,OPALESCENT,1
25417,"Rover in boat, a dugout",gadabout,gadabout,assemblage,CASEMATE,0
20175,Old chap with passion for news reporting,coverage,coverage,assemblage,COVERAGE,1
10817,River is close to oak tree,tamarisk,tamarisk,assemblage,SYCAMORE,0
105919,Fool sailor on a ship,jackass,jackass,assemblage,BEGUILE,0
88524,"Routine to study and speak when beheaded, so to speak",breadandbutter,bread and butter,assemblage,BREAK THE ICE,0
99491,Collage a scientist almost accepts quietly,pasteup,paste up,assemblage,PASTE UP,1
76602,Flower festival finally in front and fashionable,lupin,lupin,assemblage,LUPIN,1
99940,Many ignored extremely dumpy adolescent,umpteen,umpteen,assemblage,TEENAGE,0
64612,From orphan to mother - that's the spirit!,phantom,phantom,assemblage,ALCOHOL,0
5264,"A backward idiot, apart from all else",aloof,aloof,assemblage,ALOOF,1
86449,Superior aid distribution or rapid transport,airdrop,airdrop,assemblage,AIRLIFT,0
2130,"Revive cannibal's victim, as Spooner might ’ave said",animate,animate,assemblage,REAWAKE,0
106770,Like a loo to be luxurious?,lavish,lavish,assemblage,LAVISH,1
95639,Cramped northern shaft,narrow,narrow,assemblage,NARROW,1
32283,Statesman swapping energy for a mystic symbol,mandala,mandala,assemblage,SWASTIK,0
36590,Pasquale given less than full assent? That's mean!,meagre,meagre,assemblage,STINGY,0
47658,Old city set up beside a stone,ruby,ruby,assemblage,RUBY,1
31138,Country where God has executed priest?,panama,panama,assemblage,CYPRUS,0
25427,In to complain: customer with bone,incus,incus,assemblage,TIBIA,0
22160,Purgative offered when Moggy car hit Rolls,cathartic,cathartic,assemblage,CATHARTIC,1
92388,Mule makin' a mess of teatime food,muffin,muffin,assemblage,SCONES,0
135103,"May has been one time I can be away (rest, I'm in plays)",cabinetminister,cabinet minister,assemblage,SPRING HOLIDAYS,0
80295,Firm supporter of poisoner,cobra,cobra,assemblage,COBRA,1
33879,Club being given new temporary accommodation makes one unhappy,discontent,discontent,assemblage,DEPRESSING,0
111552,Quantity of drink fired soldier,litre,litre,assemblage,SHOTS,0
68930,A little seabird or marsh bird,bittern,bittern,assemblage,BITTERN,1
137344,Rubber rings held by campaigners next to motorway,condom,condom,assemblage,CONDOM,1
118729,Old man to settle on a tree,papaya,papaya,assemblage,POPLAR,0
107273,Kiss scholars in celebration,xmas,xmas,assemblage,BASH,0
117557,Deliveryman's ruse: upsetting hair product on journey,legspin,leg spin,assemblage,ICE MAN,0
77888,Leading European state,maine,maine,assemblage,SPAIN,0
78935,Strikers here in union fight,matchbox,matchbox,assemblage,PICKETS,0
33413,Enthusiast for conservation? One adapts to the environment,ecotype,ecotype,assemblage,ADAPTER,0
106294,Prepare for conflict that's a back number,rearm,rearm,assemblage,ARMED,0
35235,Things warm and mineral creating excitement,furore,furore,assemblage,THRILL,0
103240,Fine light which signals spring,verywell,very well,assemblage,SNOW DROP,0
13684,Point on bird's back,stern,stern,assemblage,SPINE,0
110458,Support with a brilliant ball,aidance,aidance,assemblage,SUNBEAM,0
135718,Reluctant lover's initial vow,loath,loath,assemblage,LOATH,1
16949,Underwear makes one tense,singlet,singlet,assemblage,TAUTENS,0
87937,"Poor pre-election period, back with a change of heart",hardup,hard up,assemblage,HARD UP,1
3761,Symbol of sovereignty King Charles had to acknowledge,crown,crown,assemblage,CROWN,1
131808,Parent left to vacate Asian island for Asian city,mumbai,mumbai,assemblage,MUMBAI,1
35354,Male finally beats children's game,stag,stag,assemblage,STAG,1
75006,Bellow's last novel is Glass,crystal,crystal,assemblage,GLACIER,0
71686,Bladder and hearts lost in city street,cyst,cyst,assemblage,SACC,0
35474,"Paramount, say the majority",uttermost,uttermost,assemblage,UTTERMOST,1
141958,He demands a contribution from tenor and American guitarist,taxman,taxman,assemblage,TAXMAN,1
87675,Subject's alter ego leads plot: the ultimate robbery,geography,geography,assemblage,STRATAGEM,0
68058,Ordered off before end of game,bade,bade,assemblage,SORT,0
73381,Dance company following society's conventions,moresco,moresco,assemblage,CUSTOMS,0
74022,Term for each moon day,period,period,assemblage,PERIOD,1
6396,British nurses agree about study in local area,beergarden,beer garden,assemblage,SIDE STREET,0
96579,"King, getting Queen fine dish, so avoided commotion",kerfuffle,kerfuffle,assemblage,QUIETNESS,0
71147,Female muse suspicious about artist in class-conscious system,feudalism,feudalism,assemblage,CASTEISM,0
139118,"Make fewer pronouncements, being displaced",stateless,stateless,assemblage,REDUCTION,0
52944,"On delivery of circular, be strict - tear it up!",obstetric,obstetric,assemblage,S-T-R-A-T-U-S-E-S,0
91726,Powerful politician before (say) Brown's time,prescott,prescott,assemblage,POWERFUL,0
32595,Perform poem in that dreadful silence!,dotodeath,do to death,assemblage,IN AT ONCE,0
26538,He makes a choice at the earliest hour,william,william,assemblage,ELECTOR,0
45912,Good start with a little water for cooking,grill,grill,assemblage,G-W-A-T-S,0
16209,Dangerous flower goes to Tannenbaum,redflag,red flag,assemblage,RED ROSE,0
38420,A bit of rigging works in the end,topsail,topsail,assemblage,S-P-R-I-G-S,0
28990,"Broadcast ""Pluto"" by itself",disperse,disperse,assemblage,S-O-L-O-I-S-T,0
100218,Order discovered in laboratory animal in feature which contains DNA,chromatin,chromatin,assemblage,STRATAGEM,0
138105,Sick in Australia (see hospital below),chunder,chunder,assemblage,AUSTRAL,0
87387,Many? Not so long and thanks for fish,manta,manta,assemblage,TADAS,0
70965,Zoroastrian flower in opera,parsifal,parsifal,assemblage,PARSIFAL,1
67971,Male bodybuilder ostensibly starts to become a he-man,rambo,rambo,assemblage,MACHO,0
25389,Clubs find out about a church blessing,clearance,clearance,assemblage,BENISONAL,0
33075,Hot spot not initially available?,ingle,ingle,assemblage,ARENA,0
2588,Mature Conservative entering State Department,agency,agency,assemblage,RIPENS,0
46256,"Turns away from little green man, hair standing on end",alienates,alienates,assemblage,DETERRING,0
21894,"Car with Spanish identification, say",estate,estate,assemblage,SPIDER,0
37922,Educational centre?,middleschool,middle school,assemblage,SUMMER SCHOOL,0
18939,Labourer's time with tanker,toiler,toiler,assemblage,TOILER,1
91559,Knock and Cork possibly have kinship,rapport,rapport,assemblage,COUSINS,0
29919,Effective make-up in jar,potent,potent,assemblage,POTENT,1
76343,Trees burning at military base,aldershot,aldershot,assemblage,CONIFERS,0
134544,Current that's forced lower in blue rinse,downwash,downwash,assemblage,FLUORESC,0
36390,"Travelling west, Slav spies Italian city",brescia,brescia,assemblage,TRIESTE,0
2941,Making it go round Eastern monarch,eking,eking,assemblage,ROTAS,0
88002,Steep climbing rocket an IRA man secured,marinate,marinate,assemblage,STEEPING,0
9956,"Cocky's got his own cover, it seems",selfassured,self assured,assemblage,SELF HELPED,0
12647,"Flatten headless, evil-tempered dwarf",roll,roll,assemblage,RAZE,0
47317,"Rigorous process, biting banker",acidtest,acidtest,assemblage,DRACONIC,0
117300,After heaving coal the old man needs something stronger,alcopop,alcopop,assemblage,ALCOHOL,0
24515,"Almost declare, with runs at Oval briskly scored",allegro,allegro,assemblage,S-S-C-O-R-E-D,0
120859,Tories put out after Liberal leader waits around,loiters,loiters,assemblage,L-A-G-G-A-R-D,0
85575,Landowner's hidey-hole for game at Land's End,laird,laird,assemblage,L-A-I-R-S,0
107523,Drums of one sailor used in another's backing,tablas,tablas,assemblage,T-I-M-P-A-N,0
47483,"Covering for a wheel covering, so to speak",attire,attire,assemblage,C-A-S-I-N-G,0
29841,Vicar takes tongue back,reverse,reverse,assemblage,S-T-E-W-A-R-D,0
108331,Money? A little bit require for a little bit of food,breadcrumb,breadcrumb,assemblage,C-A-P-I-T-A-L-I-S-M,0
63068,Cricketer yearns to face spinner,longstop,long stop,assemblage,LONG STOP,1
123344,"Period in China, both useful and unpleasant",handynasty,han dynasty,assemblage,THE HANDY,0
124419,Star puts curse on a music industry award: Boatman's lost,hexagram,hexagram,assemblage,SUNGRAMS,0
30287,Two bills I stuck on a tree,acacia,acacia,assemblage,ACACIA,1
105523,Record jazz session - end in deadlock!,logjam,logjam,assemblage,LOGJAM,1
32226,Is youngster able to eat here?,canteen,canteen,assemblage,CANTEEN,1
12960,"It's found in an old Balkan country, this fuel",anthracite,anthracite,assemblage,YUGOSLAVIA,0
35637,Antique pearls provide easy money,oldrope,old rope,assemblage,OLD GOLD,0
8849,Stole hospital garb idiot sent round,tippet,tippet,assemblage,SASHES,0
37176,Theologian no go at operatic work,iolanthe,iolanthe,assemblage,ORATORIO,0
122254,Mad about daughter getting the sack over things never getting settled,baddebts,bad debts,assemblage,BAD DEBTS,1
111389,Journalist capturing relative in colour drawing,penandink,pen and ink,assemblage,PEN AND INK,1
78710,Desperate character in Pentonville cut short by hanging,pendant,pendant,assemblage,PENDANT,1
28970,Slice of bread found on island - food that's attractively presented,bait,bait,assemblage,DISH,0
134078,Real loss of work at showroom,salesfloor,sales floor,assemblage,MODEL HOME,0
71401,Turn oven up at cathedral? I wouldn't bet on it,unlikely,unlikely,assemblage,OUTSIDER,0
140038,Bygone period about which monarch appears too keen,overeager,overeager,assemblage,OVEREAGER,1
85607,Cruise missing small film,coat,coat,assemblage,COAT,1
41627,Sign of island growth,capricorn,capricorn,assemblage,SINEWINGS,0
89810,Weep after a couple of cardinals drop off,snooze,snooze,assemblage,LAMENT,0
57101,Watch dances in which one has pupils,eyeballs,eyeballs,assemblage,EYEBALLS,1
88313,Model usually having points to teach class,trainset,train set,assemblage,STUDY HALL,0
106994,A foreign place found by woman and daughter not on schedule,unplanned,unplanned,assemblage,SIDETRACK,0
56942,"Front of member, back of back, front of member",forearm,forearm,assemblage,MEMBRAN,0
80619,Many stay around to provide support for member,armrest,armrest,assemblage,MASTOID,0
24167,Many pull out of Split,cleave,cleave,assemblage,SUNDER,0
37946,Right to have one released by Martian,lien,lien,assemblage,LANE,0
92399,Support given to good girl by the Mirror,pierglass,pier glass,assemblage,BACK BONE,0
41416,Current head of English is new examiner,scrutineer,scrutineer,assemblage,ACCOUNTANT,0
65607,Clamp down on workforce,oppress,oppress,assemblage,CLAMPED,0
55921,Vile manager oppressing masses half-heartedly,execrable,execrable,assemblage,ABHORRENT,0
19957,Lavish more on tramp? Not right,extravagant,extravagant,assemblage,EXTRAVAGANT,1
88395,Have Grandpa tee off with the Old Man,agedparent,aged parent,assemblage,STEPFATHER,0
108181,"He won something sweet, far more than a can of coke!",charliebucket,charlie bucket,assemblage,VANILLA CREAM,0
123023,"Penny, dead dishy thing",plate,plate,assemblage,PLATE,1
78690,"Get increase extremely tidily, which is crackers",batty,batty,assemblage,NUTTY,0
137518,"In Spain, boy's clad in girl's hemp",marijuana,marijuana,assemblage,CANNABINS,0
95557,Circuit with a current in front helps one pick up?,hearingaid,hearing aid,assemblage,HEARING AID,1
86536,Tory leader on board for English flower,trent,trent,assemblage,TANSY,0
120367,In church a rebellious choirboy makes a bloomer,harebell,harebell,assemblage,HYACINTH,0
91090,Tirade with nursemaid about to become purple,amaranth,amaranth,assemblage,AMARANTH,1
129641,"Fish channel, deep sounds with this",bassvoice,bass voice,assemblage,BASS SOUND,0
106667,German paintings with the Queen reflected in an upper chamber,garret,garret,assemblage,STRATA,0
6610,Loathe how much some directors get paid?,execrate,execrate,assemblage,EXECRATE,1
134975,Small crocodile hunter alarmed,shook,shook,assemblage,AGAST,0
22198,Continue to play in London,acton,acton,assemblage,LASTS,0
121600,Endlessly continue holding tool in dish,kedgeree,kedgeree,assemblage,PLATTERS,0
78975,Ralph got to marry the captain's daughter and torture a cabinet minister,rackstraw,rackstraw,assemblage,SECRETARY,0
118518,Turns up a real oddity - it's uncanny,supernatural,supernatural,assemblage,SUPERNATURAL,1
140872,They said I must leave supply outside empty store now,thesedays,these days,assemblage,THESE DAYS,1
36459,Twist one taken out of circuit,wring,wring,assemblage,TWIST,0
32015,New soldier having little money,recent,recent,assemblage,NEWTON,0
51152,Evangelist with detachment is halfhearted,lukewarm,lukewarm,assemblage,STALWART,0
28473,Take in regulations set up at base,swallow,swallow,assemblage,ADOPTED,0
127305,Son in Brittany collects English records,files,files,assemblage,SONES,0
80418,Mates - the type to engage in fiddles,consorts,consorts,assemblage,SPOOLERS,0
65349,Chicken's cry that hurt,yellow,yellow,assemblage,CLUCKED,0
81202,Waterway is able to dock everything,canal,canal,assemblage,CANAL,1
82366,Danger: people shot in court,menace,menace,assemblage,HAZARD,0
139081,Fancied fish - considered not having starter,ideated,ideated,assemblage,IMAGINE,0
64437,"A man with name as negotiator or snooper, for example",agentnoun,agent noun,assemblage,AGENT NAME,0
102928,Exhibitor at the Walker Gallery?,pavementartist,pavement artist,assemblage,WINDOW SHOPPER,0
84969,Spanish and English troops heard cry by very large swimmer,spermwhale,sperm whale,assemblage,SPERM WHALE,1
133457,Instigating new action executing the picking of plums?,reengaging,re engaging,assemblage,IN STONEING,0
32025,Speculator may get the gold first,theorist,theorist,assemblage,INVESTOR,0
92155,Retailer loses small ship,argo,argo,assemblage,SHOP,0
