Index,Clue,Solution,gemma_predicted,Spaced_Solution
72926,Pub where brown cleric gets round in,tavern,container,tavern
101103,"Concrete assessment of politician's setback, ensnared by loose woman",slumptest,container,slump test
64161,Blade's about to become increasingly promiscuous?,claymore,assemblage,claymore
26779,A point made about old railway network needing to be up-to-date,abreast,assemblage,abreast
11051,Any number going round in one's head,noggin,assemblage,noggin
18751,Poet's unworthy of town in South Wales,neath,double definition,neath
105237,Get second chicken from this butcher,slayer,assemblage,slayer
28043,Don''t grant a prayer or. . .,refusecollector,double definition,refuse collector
101734,I provide maintenance for previous winner that doesn't start,upholder,assemblage,upholder
62247,Short story gripping English student group,year,container,year
5843,Make a pot worth ordering,throw,anagram,throw
68062,Limited cure,specific,double definition,specific
136504,"Like a rabbit, say, albeit modified in corporeal form",bobtailed,container,bobtailed
42860,Record holder's go on board,turntable,assemblage,turntable
11387,Confuse leader moving tool,adze,anagram,adze
88110,Bird to stain vessel,martin,assemblage,martin
111079,Little girl in circus is mounted,riding,container,riding
28816,Lens capturing some pachyderm in toto,telephoto,container,telephoto
99982,Publishing house introducing historian to journalists,clarendonpress,assemblage,clarendon press
76346,Heard lots about garrison town,aldershot,assemblage,aldershot
84283,Speaker keeps one drink for founder,originator,container,originator
23159,"Inn evidently fully booked? On the contrary, atmosphere charming",debonair,assemblage,debonair
40481,Bird to miss out catching insect,fantail,container,fantail
103918,"Latin scholar makes note on ship in italics, perhaps",classicist,assemblage,classicist
84529,Potential risk one in France may take in winter,skirun,assemblage,ski run
59206,Weak thing - buck up!,reed,anagram,reed
121427,"Still available to accommodate the German, as promised",undertaken,container,undertaken
27021,Composure of bishop getting a puncture,balance,assemblage,balance
34310,A number work very hard,strain,double definition,strain
29119,Fuss from supporter about where French hotel has fallen short,brouhaha,container,brouhaha
121784,It was used to make links at Gretna Green,forge,double definition,forge
11059,"Has time, when taking silver, to be shocked",aghast,container,aghast
132506,"Going like a rocket, when fitted with carbon tip",ascending,assemblage,ascending
140755,High level of the gender problem,nthdegree,assemblage,nth degree
104327,Manage to exercise,run,double definition,run
99261,Position of mystic meeting transmuting energy into time,stance,assemblage,stance
60426,Where children are to be found between two and five?,creche,double definition,creche
25756,It requires courage to have one - rather than love!,battle,double definition,battle
53500,Underwear? We may well have seconds,boxers,double definition,boxers
73455,US city not entirely accepting south has a rotten atmosphere,miasma,container,miasma
123215,Orchestra gets direction to its venue,halle,assemblage,halle
14086,"Kiss a number, coming back round after that",next,assemblage,next
56590,Calamitous reverses with no time for a smoke,cigar,assemblage,cigar
115555,"Pasture ultimately silent, as ground needed",essential,anagram,essential
116608,Pushy parent ultimately spreading disease,typhus,anagram,typhus
52765,Time ran out for muezzin supporter,minaret,anagram,minaret
28312,Write music: a little number for the gallery,notate,assemblage,notate
39948,Staff regret keeping key money,retinue,container,retinue
77729,"Plum wine, we hear, which flies off the shelves",bestseller,assemblage,bestseller
74610,Mishandled pistol went off,spoilt,double definition,spoilt
104907,"Revolutionary cardinal imprisoned at Queen's address, perhaps for leftwing ideology",marxism,assemblage,marxism
85629,Famous person's family title,householdname,assemblage,household name
29935,Parliament has money for the wine,chambertin,assemblage,chambertin
11686,Never let backs go round the team,eleven,hidden word,eleven
68411,"Porky? It is something cutting through little sister, say",sparerib,assemblage,spare rib
127254,Sun has to be demeaning to women?,sexist,assemblage,sexist
57400,A number without the ability when rising to get on,entrain,assemblage,entrain
139064,Police team having wildly exciting time?,riotsquad,assemblage,riot squad
127900,"Pronounced as ""venson""? I haven't a clue!",noidea,double definition,no idea
30890,"Spell ""trinket""",charm,double definition,charm
125308,Take care over truck being recorded,minuted,container,minuted
97652,"Scab found in plant? Alas, not as friendly!",fraternal,container,fraternal
2107,Children go back to front on slide,skid,anagram,skid
3095,Welsh go dancing the cancan?,legshow,anagram,leg show
8851,Worker first gets requests to be agreeable,pleasant,assemblage,pleasant
979,Heartless head cook,chef,double definition,chef
89634,Meal left for two couples maybe to consume,flour,container,flour
60975,"Dance with hat out west, nothing more",bolero,assemblage,bolero
79891,"In prayer, deified sun, gazing up a little",agnusdei,assemblage,agnus dei
91923,One who jumps man with gun,starter,double definition,starter
58512,One's included in slight difference of opinion - it's a problem,nuisance,container,nuisance
57366,Temporarily dismiss person who's paid villain,prorogue,assemblage,prorogue
73757,"Guide rope finally put in place, ton secured",escort,assemblage,escort
79545,God's in love with Punch,carthorse,assemblage,carthorse
137079,"One who offers praise, waving team's icon",encomiast,anagram,encomiast
65631,Races when going to bed,ascot,double definition,ascot
55827,"Before victory, South led amazing trick",swindle,assemblage,swindle
121004,Prize for sexagenarian finding spring in a kiss,buspass,assemblage,bus pass
91790,"Fruit has gone off - lemon, too",ogenmelon,anagram,ogen melon
15502,"""Bit of a Bloomer Arising"" (Lawrence Harris)",floret,double definition,floret
118935,Plate inserted in stomach to sense craving for food,gluttonous,assemblage,gluttonous
35795,Target a friend of the family?,auntsally,double definition,aunt sally
26743,Result of many taking risks,crash,double definition,crash
69007,Some fanciful name for part of the arm,ulna,hidden word,ulna
65320,The strain of the French Revolution,marseillaise,double definition,marseillaise
46656,Faked evidence of factory growth,plant,double definition,plant
34957,Noble game in song reflected by precocious score,earlygoal,assemblage,early goal
137428,Realign energy in turn with love across the channel,reorientate,assemblage,reorientate
85219,Roman judgement days satisfied constituents,diesfasti,double definition,dies fasti
85179,Silly clue I had for geometry master,euclid,anagram,euclid
96830,"Extremely wary, in case needing to cross lake",leeriest,container,leeriest
127290,Garden tools bound to go after opening of spectacular retail outlet,shoeshop,assemblage,shoe shop
53089,A group often described as vicious,circle,double definition,circle
129362,Light source attached to heel of glass slipper?,sled,assemblage,sled
48969,"Card trick involving ace, the same being turned over in advance",comedian,assemblage,comedian
111934,Take advantage of 'obgoblin's stockings,impose,hidden word,impose
111973,Sporty types in pub or South Devon railway?,dartsteam,assemblage,darts team
127144,Phone about disruption of trade causing delay,retarding,container,retarding
70537,Fractured if ice grips building,edifice,assemblage,edifice
4663,Rent hall in order to mesmerise people,enthrall,anagram,enthrall
62687,Piece of harness,bit,double definition,bit
29054,Colour of Sherlock's study?,scarlet,assemblage,scarlet
107762,Mature student good for English in two advertisements,postgrad,assemblage,postgrad
8440,Provision of much else as well,chelsea,hidden word,chelsea
75601,Flora Dean arranged a dance,farandole,anagram,farandole
57409,"Support, from chair, fuss about sick animal",armadillo,container,armadillo
9749,Surrender the French way,leave,assemblage,leave
131674,"Bad weather that's most cold, right?",icestorm,assemblage,ice storm
133019,Put a foot wrong doing right about turn,err,assemblage,err
116935,Propeller of jumbo jet?,elephantstrunk,assemblage,elephants trunk
110516,Pelt with dried berries,pepper,double definition,pepper
107335,Dramatist has entree cooked with a tiny slice of chervil,terence,anagram,terence
4510,Type of paste used by salmon daily,almond,hidden word,almond
75295,Book adapted for millionth serial,thesilmarillion,anagram,the silmarillion
135061,Moment when these birds became extinct,moas,assemblage,moas
48804,Language used for little entrance in Scotland,lingo,assemblage,lingo
67063,"Ultimately golf, not cricket, is a source of entertainment",funfair,assemblage,funfair
95786,Rub Pat the wrong way? That's sudden!,abrupt,anagram,abrupt
59820,Bank right to reject payment,reef,assemblage,reef
71408,Greek relative circling island under the moon,ionian,container,ionian
28659,State how Trump refers to race? Trouble follows,colorado,assemblage,colorado
57921,Favour partner for girl,grace,double definition,grace
72634,"Somewhere in Germany, solid wood splits",cologne,assemblage,cologne
47587,"Tropical vegetable, say, design in high performance car",eggplant,assemblage,eggplant
62997,Old Peruvian potentate writing two articles about Utah's poor mountain climbing,atahualpa,assemblage,atahualpa
121302,"Fruit soaking up one's drink, disperses",dissipates,container,dissipates
13909,"Yes, truly an inspiration",yeah,double definition,yeah
80572,"Use force about turning in, that's fine",punish,container,punish
121636,Order to breeder coming round after time assumed,postulated,assemblage,postulated
96934,Great snake suffering 'eat loss - comprehend?,grasp,assemblage,grasp
100047,Fish appeared to be off,smelt,double definition,smelt
93540,Raise yokel to strangle duck,hoick,container,hoick
66370,Knock over sketch and get let off,skittle,assemblage,skittle
20602,Initial typeset without reversion,stet,double definition,stet
107635,Proceed to do as the GP might do with a recent graduate,putintopractice,double definition,put into practice
593,Manage without an intermediary,direct,double definition,direct
107134,Policy covering aliens and some of their homes,planets,assemblage,planets
19390,Firm sent round to preserve incomplete old instrument,cembalo,container,cembalo
812,Call to account for a weather report,arraign,assemblage,arraign
21467,Perhaps the worst disease in living memory,alzheimers,double definition,alzheimers
42163,Chop up dates and finally enjoy being regular,steady,anagram,steady
14451,A close shave?,scrape,double definition,scrape
107135,A regiment prepared to shoot,germinate,anagram,germinate
96524,What Coleridge's wedding guest did with suspect bones,metatarsus,assemblage,metatarsus
75099,Take courses in French and Armenian initially,eat,assemblage,eat
109473,Idiot breaking rule put in new post,reassign,container,reassign
136333,"Time to get mixed up letters, but not advanced puzzles",tangrams,assemblage,tangrams
11035,Nebraska upset over appeal result,ensue,assemblage,ensue
68482,"Naughty child to lie when in trouble, being insolent",impolite,assemblage,impolite
45993,Flag some citizens ignore,ensign,hidden word,ensign
66303,Swim before one can walk,crawl,double definition,crawl
48649,French setter keeping various echelons for hotelier Basil,johncleese,assemblage,john cleese
73763,Quiet sort of arboreal animal,polarbear,anagram,polar bear
69339,"Bread I order inside, belonging to one shedding tears for offspring",niobean,container,niobean
135594,Esteem shown for those that are fit,healthyrespect,assemblage,healthy respect
10012,"Under Prohibition, without an audience, it's very boring",dreary,container,dreary
112972,Boy raised hand entirely for his own indulgence,selfist,assemblage,selfist
46968,Three-minute warning before breakfast?,eggtimer,assemblage,eggtimer
88457,"Doctor is apt, going round part of hospital, to see them?",patients,anagram,patients
32575,Instrument for a pound a point,althorn,assemblage,althorn
5406,Rastafarian held at more than arm's length,afar,hidden word,afar
110591,Churchman's rendering of waterway,decanal,assemblage,decanal
121051,Attended a glittering performance and was knocked out?,sawstars,double definition,saw stars
27858,Fish one consumed in foundation,basis,container,basis
82995,The masses listened to broadcast,herd,double definition,herd
34632,"Bobby's unhappy, in need of courage",bluebottle,assemblage,bluebottle
126227,Hairy man's sanctimonious daughter,hispid,assemblage,hispid
65166,Smart attempt to encircle a city,chicago,assemblage,chicago
20423,Eleventh hour revival from the side,laterally,assemblage,laterally
4040,Origin of colourful designs? Just a tissue of lies,fairisle,assemblage,fair isle
36215,"Have great respect for Paul, perhaps",revere,double definition,revere
89830,Bouquet for patient fellow's work on hooter,nosejob,assemblage,nose job
6748,Status of small container set out,caste,anagram,caste
103030,Car and lorry close after crash,rollsroyce,anagram,rolls royce
57288,Writhe on crumbling doorstep,threshold,anagram,threshold
11699,MP teased about mad rush,stampede,anagram,stampede
71802,"Lever needs push, we hear",pedal,double definition,pedal
51365,Stay true,staunch,double definition,staunch
476,Day's impression sees pack down,datestamp,assemblage,date stamp
13897,What yours truly does after wearing gussets,insets,container,insets
37457,"Change for a quid at the ""Flag"" from drinks",daiquiris,anagram,daiquiris
86528,Program gives computer company trouble initially,applet,assemblage,applet
84333,Appropriate cut-out for a computer,laptop,assemblage,laptop
28815,Long shot at pachyderm dropping insect in toto,telephoto,assemblage,telephoto
111605,Keeps warm and quiet,muffles,double definition,muffles
131987,"Put cover over well, like an old hand",capably,assemblage,capably
29624,It can be converted into a cupboard,cabinet,double definition,cabinet
92392,Monarch deprived of gold holds up an incinerator of rubber,emerypaper,container,emery paper
43557,Make love at opening of door in cave,wookeyhole,assemblage,wookey hole
74467,Even cleaner shows delicacy,rollmop,assemblage,rollmop
123825,Hoarder - gentleman collecting right and left,squirrel,assemblage,squirrel
4643,Head of oldest and most outlandish prehistoric beast,mastodon,anagram,mastodon
55319,"A number smash up the inn, yet set free",ninety,hidden word,ninety
14875,Fish raised temperature so correct,edit,assemblage,edit
121032,Food includes cold stuffing,farce,container,farce
73712,Aggressive female banker,amazon,double definition,amazon
100946,Rank play by forwards,lineout,assemblage,line out
78234,A hewer of wood and a drawer of water,turner,double definition,turner
38393,"In speech, commend one in the Upper Chamber",lord,double definition,lord
90828,Half-heartedly remedy smell in street,crescent,assemblage,crescent
32048,Grain yield report,seed,double definition,seed
35090,Gets in information about object of savings policy,nestegg,assemblage,nest egg
88695,Women moved out of complete dump,hole,container,hole
78877,Ancestral building - a royal house,lancaster,double definition,lancaster
114649,Conclude the meeting of French and Italian leader,deduce,assemblage,deduce
23617,Partition between pigs and birds,swallows,double definition,swallows
94420,Green at heart? Jealous ego? It could make you ill,ecoli,hidden word,e coli
76753,Fail to qualify and get the bird,pipit,assemblage,pipit
17708,"Girl from outer parts of London, we hear",ellen,assemblage,ellen
27170,Protect college from criticism,ensure,assemblage,ensure
48441,He saw himself as winning on the pools,narcissus,double definition,narcissus
129970,Frank lugs Elsie around,guileless,assemblage,guileless
100484,Nags drunken tinker for no good reason,needlessly,anagram,needlessly
35083,Cope with pub that's used by bikers,handlebar,assemblage,handlebar
126049,"With hot drinks, listen out for the largest fish",whaleshark,assemblage,whale shark
87390,Love a fair helping of bother?,adoration,assemblage,adoration
107875,"A lifesaver, as bloom catches showers",brainsurgeon,container,brain surgeon
71965,Reportedly pedal president's buggy,pushchair,assemblage,pushchair
108682,"It could be folded once, or twice - it's ambiguous",doublemeaning,double definition,double meaning
91120,"Vessel's drink, hot inside",ship,container,ship
138072,English run grim economy badly: things'll get ugly!,nomoremrniceguy,anagram,no more mr nice guy
