Index,Clue,Solution,gemma_predicted,Spaced_Solution
70181,Peculiar issue more likely than not,oddson,assemblage,odds on
93892,Solid grasp of company case?,firmgrip,double definition,firm grip
116622,Ruled measure government introduced must be reversed,reigned,container,reigned
28384,"I am the cat among dairy produce, going to overlap?",imbricate,assemblage,imbricate
64671,I throw my weight around the angel,islington,assemblage,islington
21476,"Engaged, that's the outcome about me and a girl",enmeshed,container,enmeshed
8968,What's got out of bed?,rose,double definition,rose
122484,Head of state with guns to tame rioting,maotsetung,anagram,mao tse tung
19964,Honour given to boy king ...,oberon,assemblage,oberon
116450,Inexperience wears off: name gained success finally,rawness,anagram,rawness
10829,Religious house is too much for this priest,abbe,double definition,abbe
1697,"Like mistletoe, it is a hit when put up, caught underneath",parasitic,assemblage,parasitic
128290,Tough solidity for road transport crossing a bit of rail track,burliness,container,burliness
31476,Artist in car skirting ancient city,seurat,container,seurat
58634,Praise the boot rejected by lieutenant,exalt,assemblage,exalt
114956,"Exciting book, ""The Musician's Aide""",pageturner,double definition,page turner
40505,Ass in America leading to American kerfuffle,rumpus,assemblage,rumpus
33947,Law suit finally disposed of - for a figure,statue,double definition,statue
74212,"What maintenance staff should do at points, etc",checkrails,double definition,checkrails
36567,PM essentially disappointed England,eden,hidden word,eden
3319,"Blue died, a bit of an act",obscene,assemblage,obscene
103221,One seen in a hanging basket?,balloonist,double definition,balloonist
9207,Sat Latin translation in a lost realm of fancy,atlantis,anagram,atlantis
40287,Laciest piece in the sewing box? That's stretching it!,elastic,anagram,elastic
36592,Male child consumes duck quickly,soon,container,soon
34241,One's captivated by star-shaped feature of fluted column,stria,anagram,stria
134763,Male children's book character heard singing in church?,hymnody,assemblage,hymnody
61642,Badly treated and is unserviceable in the sea,misused,assemblage,misused
118902,Tabloid pictures which closely resemble one another,mirrorimages,assemblage,mirror images
83799,Vehicles boy goes in are always late,cadavers,container,cadavers
28350,Best food Mike's brother found in the continent,ambrosia,container,ambrosia
9249,First of Walter Mitty's turns: provide defence and make me conform,twistmyarm,assemblage,twist my arm
37285,Like supporter at home holding a kind of sign inside boundary,infavour,container,in favour
20073,"One in dock, employed by a county council",accused,assemblage,accused
38183,Monster fish,troll,double definition,troll
79225,No bunker could be perfectly even,unbroken,anagram,unbroken
11951,What Italians drink in the Mestre: Galliano,strega,hidden word,strega
84068,Contrary commercial jingle,adverse,assemblage,adverse
103255,Anxiety about hair stops you sleeping,alarmclock,assemblage,alarm clock
86453,Crossover door,rood,anagram,rood
25043,Australian one needing invigorating air,ozone,assemblage,ozone
29221,"Poet's dawn air ""threaded with gold""",aurora,container,aurora
84783,Sent us out at the end of the day,sunset,anagram,sunset
90023,Live at home after a short break as an artist,holbein,assemblage,holbein
38309,"Very French attempt to seduce is wrong, legally",trespass,assemblage,trespass
100999,Dessert like jelly seen around the globe,sorbet,container,sorbet
41551,Report to do with extremity,retail,assemblage,retail
138851,"Only a proportion taken from income, a tax evaded is a dangerous thing",meataxe,hidden word,meat axe
40401,Town's ancient guy who must have been out of the ark,oldham,assemblage,oldham
22379,Old king failing to make the grade,edgar,anagram,edgar
18838,Danger for sailors in popular music,rock,double definition,rock
198,Fend off leader of pirates in film,repel,container,repel
86393,Tick Kennedy's heart's condition,jiff,assemblage,jiff
17359,Student caught with a dictionary,coed,assemblage,coed
106492,"Alas, old Bob Dylan cut short touring",sadly,anagram,sadly
38797,English general accepts tax raise,elevate,container,elevate
130471,"Raw food cursed, it needing to be cooked",crudites,anagram,crudites
14827,Battle later developed into chase,waterloo,assemblage,waterloo
121362,Pet with pal struggling over a tree,catalpa,assemblage,catalpa
101788,West Indian play groups,steelbands,double definition,steel bands
77301,Gets the dog and looks around,secures,container,secures
13695,Grim prospect for yachtsman trying to catch rival,stern,double definition,stern
123072,"Bird back after season abroad, man's problem afoot?",fallenarches,assemblage,fallen arches
26686,Knock run off spin bowler,elbow,anagram,elbow
27162,Books for more than one opera,libretti,double definition,libretti
129375,Resident superpower stuffing herb in meat product,liversausage,assemblage,liver sausage
135945,Tubes bringing a form of medication to stop decay,capillaries,container,capillaries
111629,Criminals returning so as to be split in opposing,cosanostra,container,cosa nostra
71373,Loved to see the dreadnought wrecked,adored,anagram,adored
91232,"Power governs tube centrally - US tube, that is",subway,assemblage,subway
7600,Left holding baby after this,labour,container,labour
26262,Finally gives woman liquid nitrogen to make frozen sculpture,snowman,assemblage,snowman
59714,She provides father with cooked meal,pamela,assemblage,pamela
82252,Bit of a gut for Goon (pronounced),caecum,double definition,caecum
10326,Lousiest material editor's chucked out,worst,container,worst
120766,President strangely agin dancing,polkaing,anagram,polkaing
129534,"Try, as arranged, one caught being excessively lustful",satyric,anagram,satyric
8270,Safe place to let out the clutch?,nest,double definition,nest
85449,Musicians send naughty messages to alien,sextet,assemblage,sextet
111244,Toxic soup I soon blended,poisonous,anagram,poisonous
52928,Regulated state - alternative to Red Revolution?,order,double definition,order
82539,"Rep's car goes off, making a hasty departure",scarper,anagram,scarper
91286,"North African halves a number, then doubles it",berber,assemblage,berber
32282,Asian city is unfinished - that's symbolic,mandala,assemblage,mandala
85069,First class return to Southern Pacific country,australia,assemblage,australia
84492,Quarryman's key picked up,miner,double definition,miner
105900,Not a street where things happen,venue,container,venue
85059,"Understands about grinding lens with cunning, but without reason",senselessly,assemblage,senselessly
131897,He takes obstacles in his stride,hurdler,double definition,hurdler
110739,Poet (Her Majesty's jester) in banjo performance,sirjohnbetjeman,assemblage,sir john betjeman
133661,Setting about ’eadgear to protect aviator,flyingat,assemblage,flying at
39535,Devil's tie?,deuce,double definition,deuce
53980,Setting maybe at Watford Gap?,milieu,double definition,milieu
118322,"Cajole alien, within reason",getround,container,get round
100802,Footwear hamper,clog,double definition,clog
7751,One's brief trade with a Mediterranean isle,ibiza,assemblage,ibiza
14203,Cleaner copies including past papers,coldcream,container,cold cream
74224,Worry about horse slaughter,carnage,container,carnage
64869,"Tender, relatively speaking",sister,double definition,sister
35660,Stop some French potatoes,deter,hidden word,deter
63748,Mums and dads are not welcomed by attendant,parentage,assemblage,parentage
93074,Hotlines to the Met Office,isotherms,assemblage,isotherms
32854,"Stipulation for and against one's opinion, at first",proviso,assemblage,proviso
66402,Governor that entertained PM once,north,double definition,north
109400,October's brief time for playing with ritualistic symbolism,totemic,anagram,totemic
101513,A crop is knocked flat,prosaic,anagram,prosaic
85628,A hem one should repair: everyone knows that,householdname,anagram,household name
17537,Run one of the film crowd,extra,double definition,extra
134372,"Initially, Gilbert holds back blows",wafts,assemblage,wafts
53279,"Drink triple gin, initially, with one rum",eggnog,assemblage,eggnog
133634,Entrenched bridge adversaries scrap over inches,enshrined,assemblage,enshrined
114251,Non-interventionist passes away,handsoff,assemblage,hands off
21379,Fast on the Italian pulse,lentil,assemblage,lentil
54062,Signified by inserting negative in Act,denoted,container,denoted
59956,Crazy bit by Len's father needs re-writing,batsinthebelfry,anagram,bats in the belfry
28030,"Doctor, one breaking smart fellow's chemistry apparatus",alembic,container,alembic
123097,"It's unhealthily damp but not too confined, as they say",rheumy,double definition,rheumy
22581,Water drowned second biblical brother,esau,container,esau
88237,"Unfaithful wife seen in food shop, note",delilah,assemblage,delilah
109206,The Guardian starts to assess Roman government under Severus,argus,assemblage,argus
32865,Excited by a small bet,aflutter,assemblage,aflutter
11501,What Cupid bears audibly for lover,beau,double definition,beau
111818,One comes across despondency behind the game,humpbackbridge,assemblage,humpback bridge
109262,One article by Belgian author,ianfleming,assemblage,ian fleming
37300,A contribution to please lively art supporter,easel,hidden word,easel
46284,A small drink including minimum of table wine for starters,antipasti,assemblage,antipasti
95550,Failing to disrupt the indolence,onthedecline,anagram,on the decline
93561,"Abroad, I start to eat angel cakes for tea",darjeeling,assemblage,darjeeling
93618,Red-hot stuff,cayenne,double definition,cayenne
124771,"Odd characters in the land of Schiller, the elegist?",gray,hidden word,gray
141286,Work units heard of in Holland,joules,double definition,joules
23791,Question One is on Irish force seen in the Middle East,iraqi,assemblage,iraqi
80430,Allows to go free the wrong way round shops,outlets,assemblage,outlets
129083,Explain about what keeps a wheel on,axlepin,anagram,axle pin
92531,Exercise about to strengthen soldiers' disposition,placement,assemblage,placement
90108,Build new Northern capital,dublin,anagram,dublin
22983,Surgeon given sixpence outside the theatre,trepanner,container,trepanner
107908,Dislike Greece?,hellas,assemblage,hellas
23025,Cowherd's pie and broth,chowder,anagram,chowder
121769,Yellow streak will put celebrity status out of order in time,dastardy,container,dastardy
