Index,Clue,Solution,Spaced_Solution,gemma_predicted
70181,Peculiar issue more likely than not,oddson,odds on,assemblage
93892,Solid grasp of company case?,firmgrip,firm grip,double definition
116622,Ruled measure government introduced must be reversed,reigned,reigned,container
28384,"I am the cat among dairy produce, going to overlap?",imbricate,imbricate,assemblage
64671,I throw my weight around the angel,islington,islington,assemblage
21476,"Engaged, that's the outcome about me and a girl",enmeshed,enmeshed,container
8968,What's got out of bed?,rose,rose,double definition
122484,Head of state with guns to tame rioting,maotsetung,mao tse tung,anagram
19964,Honour given to boy king ...,oberon,oberon,assemblage
116450,Inexperience wears off: name gained success finally,rawness,rawness,anagram
10829,Religious house is too much for this priest,abbe,abbe,double definition
1697,"Like mistletoe, it is a hit when put up, caught underneath",parasitic,parasitic,assemblage
128290,Tough solidity for road transport crossing a bit of rail track,burliness,burliness,container
31476,Artist in car skirting ancient city,seurat,seurat,container
58634,Praise the boot rejected by lieutenant,exalt,exalt,assemblage
114956,"Exciting book, ""The Musician's Aide""",pageturner,page turner,double definition
40505,Ass in America leading to American kerfuffle,rumpus,rumpus,assemblage
33947,Law suit finally disposed of - for a figure,statue,statue,double definition
74212,"What maintenance staff should do at points, etc",checkrails,checkrails,double definition
36567,PM essentially disappointed England,eden,eden,hidden word
3319,"Blue died, a bit of an act",obscene,obscene,assemblage
103221,One seen in a hanging basket?,balloonist,balloonist,double definition
9207,Sat Latin translation in a lost realm of fancy,atlantis,atlantis,anagram
40287,Laciest piece in the sewing box? That's stretching it!,elastic,elastic,anagram
36592,Male child consumes duck quickly,soon,soon,container
34241,One's captivated by star-shaped feature of fluted column,stria,stria,anagram
134763,Male children's book character heard singing in church?,hymnody,hymnody,assemblage
61642,Badly treated and is unserviceable in the sea,misused,misused,assemblage
118902,Tabloid pictures which closely resemble one another,mirrorimages,mirror images,assemblage
83799,Vehicles boy goes in are always late,cadavers,cadavers,container
28350,Best food Mike's brother found in the continent,ambrosia,ambrosia,container
9249,First of Walter Mitty's turns: provide defence and make me conform,twistmyarm,twist my arm,assemblage
37285,Like supporter at home holding a kind of sign inside boundary,infavour,in favour,container
20073,"One in dock, employed by a county council",accused,accused,assemblage
38183,Monster fish,troll,troll,double definition
79225,No bunker could be perfectly even,unbroken,unbroken,anagram
11951,What Italians drink in the Mestre: Galliano,strega,strega,hidden word
84068,Contrary commercial jingle,adverse,adverse,assemblage
103255,Anxiety about hair stops you sleeping,alarmclock,alarm clock,assemblage
86453,Crossover door,rood,rood,anagram
25043,Australian one needing invigorating air,ozone,ozone,assemblage
29221,"Poet's dawn air ""threaded with gold""",aurora,aurora,container
84783,Sent us out at the end of the day,sunset,sunset,anagram
90023,Live at home after a short break as an artist,holbein,holbein,assemblage
38309,"Very French attempt to seduce is wrong, legally",trespass,trespass,assemblage
100999,Dessert like jelly seen around the globe,sorbet,sorbet,container
41551,Report to do with extremity,retail,retail,assemblage
138851,"Only a proportion taken from income, a tax evaded is a dangerous thing",meataxe,meat axe,hidden word
40401,Town's ancient guy who must have been out of the ark,oldham,oldham,assemblage
22379,Old king failing to make the grade,edgar,edgar,anagram
18838,Danger for sailors in popular music,rock,rock,double definition
198,Fend off leader of pirates in film,repel,repel,container
86393,Tick Kennedy's heart's condition,jiff,jiff,assemblage
17359,Student caught with a dictionary,coed,coed,assemblage
106492,"Alas, old Bob Dylan cut short touring",sadly,sadly,anagram
38797,English general accepts tax raise,elevate,elevate,container
130471,"Raw food cursed, it needing to be cooked",crudites,crudites,anagram
14827,Battle later developed into chase,waterloo,waterloo,assemblage
121362,Pet with pal struggling over a tree,catalpa,catalpa,assemblage
101788,West Indian play groups,steelbands,steel bands,double definition
77301,Gets the dog and looks around,secures,secures,container
13695,Grim prospect for yachtsman trying to catch rival,stern,stern,double definition
123072,"Bird back after season abroad, man's problem afoot?",fallenarches,fallen arches,assemblage
26686,Knock run off spin bowler,elbow,elbow,anagram
27162,Books for more than one opera,libretti,libretti,double definition
129375,Resident superpower stuffing herb in meat product,liversausage,liver sausage,assemblage
135945,Tubes bringing a form of medication to stop decay,capillaries,capillaries,container
111629,Criminals returning so as to be split in opposing,cosanostra,cosa nostra,container
71373,Loved to see the dreadnought wrecked,adored,adored,anagram
91232,"Power governs tube centrally - US tube, that is",subway,subway,assemblage
7600,Left holding baby after this,labour,labour,container
26262,Finally gives woman liquid nitrogen to make frozen sculpture,snowman,snowman,assemblage
59714,She provides father with cooked meal,pamela,pamela,assemblage
82252,Bit of a gut for Goon (pronounced),caecum,caecum,double definition
10326,Lousiest material editor's chucked out,worst,worst,container
120766,President strangely agin dancing,polkaing,polkaing,anagram
129534,"Try, as arranged, one caught being excessively lustful",satyric,satyric,anagram
8270,Safe place to let out the clutch?,nest,nest,double definition
85449,Musicians send naughty messages to alien,sextet,sextet,assemblage
111244,Toxic soup I soon blended,poisonous,poisonous,anagram
52928,Regulated state - alternative to Red Revolution?,order,order,double definition
82539,"Rep's car goes off, making a hasty departure",scarper,scarper,anagram
91286,"North African halves a number, then doubles it",berber,berber,assemblage
32282,Asian city is unfinished - that's symbolic,mandala,mandala,assemblage
85069,First class return to Southern Pacific country,australia,australia,assemblage
84492,Quarryman's key picked up,miner,miner,double definition
105900,Not a street where things happen,venue,venue,container
85059,"Understands about grinding lens with cunning, but without reason",senselessly,senselessly,assemblage
131897,He takes obstacles in his stride,hurdler,hurdler,double definition
110739,Poet (Her Majesty's jester) in banjo performance,sirjohnbetjeman,sir john betjeman,assemblage
133661,Setting about ’eadgear to protect aviator,flyingat,flying at,assemblage
39535,Devil's tie?,deuce,deuce,double definition
53980,Setting maybe at Watford Gap?,milieu,milieu,double definition
118322,"Cajole alien, within reason",getround,get round,container
100802,Footwear hamper,clog,clog,double definition
7751,One's brief trade with a Mediterranean isle,ibiza,ibiza,assemblage
14203,Cleaner copies including past papers,coldcream,cold cream,container
74224,Worry about horse slaughter,carnage,carnage,container
64869,"Tender, relatively speaking",sister,sister,double definition
35660,Stop some French potatoes,deter,deter,hidden word
63748,Mums and dads are not welcomed by attendant,parentage,parentage,assemblage
93074,Hotlines to the Met Office,isotherms,isotherms,assemblage
32854,"Stipulation for and against one's opinion, at first",proviso,proviso,assemblage
66402,Governor that entertained PM once,north,north,double definition
109400,October's brief time for playing with ritualistic symbolism,totemic,totemic,anagram
101513,A crop is knocked flat,prosaic,prosaic,anagram
85628,A hem one should repair: everyone knows that,householdname,household name,anagram
17537,Run one of the film crowd,extra,extra,double definition
134372,"Initially, Gilbert holds back blows",wafts,wafts,assemblage
53279,"Drink triple gin, initially, with one rum",eggnog,eggnog,assemblage
133634,Entrenched bridge adversaries scrap over inches,enshrined,enshrined,assemblage
114251,Non-interventionist passes away,handsoff,hands off,assemblage
21379,Fast on the Italian pulse,lentil,lentil,assemblage
54062,Signified by inserting negative in Act,denoted,denoted,container
59956,Crazy bit by Len's father needs re-writing,batsinthebelfry,bats in the belfry,anagram
28030,"Doctor, one breaking smart fellow's chemistry apparatus",alembic,alembic,container
123097,"It's unhealthily damp but not too confined, as they say",rheumy,rheumy,double definition
22581,Water drowned second biblical brother,esau,esau,container
88237,"Unfaithful wife seen in food shop, note",delilah,delilah,assemblage
109206,The Guardian starts to assess Roman government under Severus,argus,argus,assemblage
32865,Excited by a small bet,aflutter,aflutter,assemblage
11501,What Cupid bears audibly for lover,beau,beau,double definition
111818,One comes across despondency behind the game,humpbackbridge,humpback bridge,assemblage
109262,One article by Belgian author,ianfleming,ian fleming,assemblage
37300,A contribution to please lively art supporter,easel,easel,hidden word
46284,A small drink including minimum of table wine for starters,antipasti,antipasti,assemblage
95550,Failing to disrupt the indolence,onthedecline,on the decline,anagram
93561,"Abroad, I start to eat angel cakes for tea",darjeeling,darjeeling,assemblage
93618,Red-hot stuff,cayenne,cayenne,double definition
124771,"Odd characters in the land of Schiller, the elegist?",gray,gray,hidden word
141286,Work units heard of in Holland,joules,joules,double definition
23791,Question One is on Irish force seen in the Middle East,iraqi,iraqi,assemblage
80430,Allows to go free the wrong way round shops,outlets,outlets,assemblage
129083,Explain about what keeps a wheel on,axlepin,axle pin,anagram
92531,Exercise about to strengthen soldiers' disposition,placement,placement,assemblage
90108,Build new Northern capital,dublin,dublin,anagram
22983,Surgeon given sixpence outside the theatre,trepanner,trepanner,container
107908,Dislike Greece?,hellas,hellas,assemblage
23025,Cowherd's pie and broth,chowder,chowder,anagram
121769,Yellow streak will put celebrity status out of order in time,dastardy,dastardy,container
